지역코드,연월,NPS_가입자수,NPS_고지금액합계,NPS_사업장수,NPS_1인당고지금액,NPS_고용증감,시도,연도,월
30230,2019-11,53611,16117091920,2149,300630.31691257394,190,대전,2019,11
31110,2019-11,27599,7959559860,884,288400.299286206,37,울산,2019,11
31140,2019-11,55915,16487995700,2884,294876.0743986408,1361,울산,2019,11
31170,2019-11,35160,11958478320,530,340115.9931740614,49,울산,2019,11
31200,2019-11,28801,8054526020,1368,279661.331898198,435,울산,2019,11
31710,2019-11,51447,15043353500,2918,292404.8729760725,874,울산,2019,11
36110,2019-11,47095,12894084960,2869,273788.8302367555,1339,세종,2019,11
41111,2019-11,23468,5904929020,1079,251616.20163627068,132,경기,2019,11
41113,2019-11,38336,9834111620,2375,256524.19709933223,419,경기,2019,11
41115,2019-11,24286,5878701200,1475,242061.31927859673,252,경기,2019,11
41117,2019-11,163563,61790349820,2599,377777.063394533,616,경기,2019,11
41131,2019-11,20873,5113124960,1698,244963.58740957218,291,경기,2019,11
41133,2019-11,58110,15424779440,2739,265441.0504216142,98,경기,2019,11
41135,2019-11,211130,67251456480,5977,318531.03054989816,1049,경기,2019,11
41150,2019-11,24520,5687166980,2016,231939.92577487766,472,경기,2019,11
41171,2019-11,27940,7163331420,1463,256382.65640658553,90,경기,2019,11
41173,2019-11,79280,22750342520,4698,286961.938950555,450,경기,2019,11
41190,2019-11,81494,20061116380,6303,246166.7899477262,718,경기,2019,11
41195,2019-11,1297,261746240,89,201808.97455666924,14,경기,2019,11
41197,2019-11,369,64789680,19,175581.78861788617,8,경기,2019,11
41199,2019-11,721,197542280,36,273983.74479889043,-2,경기,2019,11
41210,2019-11,36256,9931057760,1984,273914.8764342454,201,경기,2019,11
41220,2019-11,138001,42026367420,5727,304536.6875602351,6892,경기,2019,11
41250,2019-11,7987,1906790600,511,238736.77225491425,52,경기,2019,11
41271,2019-11,21392,5198153240,1778,242995.19633507854,273,경기,2019,11
41273,2019-11,116795,33532879140,5799,287108.8585983989,641,경기,2019,11
41281,2019-11,29401,7015676100,2806,238620.3224380123,685,경기,2019,11
41283,2019-11,3,657700,1,219233.33333333334,0,경기,2019,11
41285,2019-11,48122,12050150300,4093,250408.3433772495,364,경기,2019,11
41287,2019-11,16794,3996032340,1517,237944.0478742408,178,경기,2019,11
41290,2019-11,26003,6589777060,663,253423.72264738684,240,경기,2019,11
41310,2019-11,14782,3489623660,1453,236072.49763225546,176,경기,2019,11
41360,2019-11,55580,13204574460,5298,237577.80604534005,1133,경기,2019,11
41370,2019-11,23800,5929483000,1451,249137.9411764706,151,경기,2019,11
41390,2019-11,93991,25433217000,6736,270592.046046962,872,경기,2019,11
41410,2019-11,38120,9634422900,2517,252739.32056663168,380,경기,2019,11
41430,2019-11,19240,5218490740,1489,271231.32744282746,283,경기,2019,11
41450,2019-11,32944,8145645740,3322,247257.33790675085,974,경기,2019,11
41461,2019-11,61693,16119319740,3456,261282.7993451445,101,경기,2019,11
41463,2019-11,95307,30958157140,3347,324825.6386204581,826,경기,2019,11
41465,2019-11,25449,6478402120,1489,254564.1133246886,308,경기,2019,11
41480,2019-11,69277,17283897040,5021,249489.68690907516,1561,경기,2019,11
41500,2019-11,73386,24302700340,2472,331162.6242062519,1821,경기,2019,11
41550,2019-11,46643,12497345700,2596,267936.14690307225,412,경기,2019,11
41570,2019-11,68673,17519008220,6013,255107.65832277606,1047,경기,2019,11
41590,2019-11,231392,67964000840,13261,293718.02326787444,3409,경기,2019,11
41592,2019-11,0,0,1,,0,경기,2019,11
41610,2019-11,55044,13861998640,4490,251834.87101228107,523,경기,2019,11
41630,2019-11,30794,7349555300,2556,238668.4191725661,246,경기,2019,11
41650,2019-11,33092,7921136600,2585,239367.11591925542,71,경기,2019,11
41670,2019-11,16357,4010787840,1186,245203.1448309592,152,경기,2019,11
41800,2019-11,4539,1053846280,462,232175.87133729897,53,경기,2019,11
41820,2019-11,6809,1644726480,604,241551.8402114848,45,경기,2019,11
41830,2019-11,8205,1874164300,813,228417.34308348567,32,경기,2019,11
42110,2019-11,39603,8855258980,2381,223600.7115622554,-3156,강원,2019,11
42130,2019-11,64250,17905794820,3016,278689.41354085604,-185,강원,2019,11
42150,2019-11,24971,5923897160,1832,237231.0744463578,357,강원,2019,11
42170,2019-11,8594,2094607420,725,243729.04584593902,154,강원,2019,11
42190,2019-11,5390,1240373540,423,230124.96103896105,-171,강원,2019,11
42210,2019-11,7044,1529742820,575,217169.62237365133,113,강원,2019,11
42230,2019-11,9207,2419175160,706,262753.9002932551,146,강원,2019,11
42720,2019-11,9616,2345012960,745,243865.7404326123,60,강원,2019,11
42730,2019-11,7518,1748743800,541,232607.5818036712,132,강원,2019,11
42750,2019-11,4743,1141888320,466,240752.33396584442,87,강원,2019,11
42760,2019-11,6149,1414947780,522,230110.22605301676,45,강원,2019,11
42770,2019-11,9226,2608927060,450,282779.8677650119,13,강원,2019,11
42780,2019-11,4259,921208100,455,216296.80676215075,-17,강원,2019,11
42790,2019-11,2400,503253900,328,209689.125,132,강원,2019,11
42800,2019-11,2311,483093140,299,209040.73561228905,149,강원,2019,11
42810,2019-11,3551,755429620,464,212737.15009856378,113,강원,2019,11
42820,2019-11,4677,1068675380,375,228495.9119093436,86,강원,2019,11
42830,2019-11,3006,665301560,332,221324.5375914837,92,강원,2019,11
43111,2019-11,15085,3541306980,1223,234756.84322174345,290,충북,2019,11
43112,2019-11,19923,4488259020,1563,225280.28007830147,197,충북,2019,11
43113,2019-11,60666,17114783980,2608,282114.924010154,693,충북,2019,11
43114,2019-11,35683,9127100780,2162,255782.88764958104,375,충북,2019,11
43130,2019-11,32683,8056294360,2007,246498.0069149099,460,충북,2019,11
43150,2019-11,14755,3415500600,1253,231480.89461199593,214,충북,2019,11
43710,2019-11,54,12571060,2,232797.40740740742,-8,충북,2019,11
43720,2019-11,5506,1438007500,411,261170.99527787868,84,충북,2019,11
43730,2019-11,7923,1907867820,679,240801.18894358198,57,충북,2019,11
43740,2019-11,4708,1082874740,510,230007.37892948173,61,충북,2019,11
43745,2019-11,4495,1151054120,330,256074.33147942158,85,충북,2019,11
43750,2019-11,30398,8524684300,1356,280435.69642739656,114,충북,2019,11
43760,2019-11,6446,1588442620,580,246422.99410487124,126,충북,2019,11
43770,2019-11,43137,11849216460,2126,274688.00472911884,49,충북,2019,11
43800,2019-11,3885,908485100,405,233844.29858429858,89,충북,2019,11
44131,2019-11,41148,10803728280,2429,262557.7981918927,380,충남,2019,11
44133,2019-11,78375,21783906240,3638,277944.5772248804,638,충남,2019,11
44150,2019-11,21307,5784834120,1171,271499.2312385601,199,충남,2019,11
44180,2019-11,15246,4118216280,998,270117.8197560016,190,충남,2019,11
44200,2019-11,75311,22014731540,3413,292317.61017646827,833,충남,2019,11
44210,2019-11,33788,10758947980,1549,318425.12075293006,1093,충남,2019,11
44230,2019-11,15842,3764172940,1167,237607.17964903422,22,충남,2019,11
44250,2019-11,3637,780838120,276,214692.91174044542,1,충남,2019,11
44270,2019-11,42452,13862705120,1845,326550.1064731933,808,충남,2019,11
44710,2019-11,11318,3038789460,812,268491.7352889203,58,충남,2019,11
44730,2019-11,0,0,1,,0,충남,2019,11
44760,2019-11,6948,1673349720,645,240839.0500863558,15,충남,2019,11
44770,2019-11,7338,1919216280,536,261544.87326246934,490,충남,2019,11
44790,2019-11,4134,990647180,349,239634.0541848089,215,충남,2019,11
44800,2019-11,11483,2699150280,914,235056.19437429242,-12,충남,2019,11
44810,2019-11,13790,3570268580,847,258902.72516316173,279,충남,2019,11
44825,2019-11,8873,2547286440,605,287082.88515721855,46,충남,2019,11
45111,2019-11,29228,6387967060,2388,218556.42055563157,166,전북,2019,11
45113,2019-11,44050,11326143720,2704,257120.1752553916,350,전북,2019,11
45130,2019-11,38623,10140801020,2465,262558.60549413564,598,전북,2019,11
45140,2019-11,36865,8872329980,2318,240670.82544418826,199,전북,2019,11
45180,2019-11,12493,2837787060,1035,227150.16889458097,149,전북,2019,11
45190,2019-11,9061,1901585400,846,209864.8493543759,101,전북,2019,11
45210,2019-11,13397,3242218600,1079,242010.79346122267,247,전북,2019,11
45710,2019-11,24146,6265769800,1321,259495.14619398658,224,전북,2019,11
45720,2019-11,3257,684560900,373,210181.42462388703,46,전북,2019,11
45730,2019-11,3053,669374580,374,219251.4182771045,-10,전북,2019,11
45740,2019-11,2366,488113900,318,206303.42349957736,64,전북,2019,11
45750,2019-11,3660,785057880,383,214496.68852459016,5,전북,2019,11
45770,2019-11,3071,652266440,339,212395.45424943016,61,전북,2019,11
45790,2019-11,5248,1165191420,558,222025.80411585365,80,전북,2019,11
45800,2019-11,5286,1189245380,497,224980.20809685963,180,전북,2019,11
46110,2019-11,18995,3952476060,1546,208079.81363516714,258,전남,2019,11
46130,2019-11,46182,13406911180,2798,290305.9889134295,2043,전남,2019,11
46150,2019-11,24950,5722778280,2086,229369.87094188377,234,전남,2019,11
46170,2019-11,66751,22106155880,1678,331173.40384413715,101,전남,2019,11
46230,2019-11,29630,8617490700,1731,290836.6756665542,936,전남,2019,11
46710,2019-11,8378,1936741720,876,231169.93554547624,106,전남,2019,11
46720,2019-11,3506,763667400,359,217817.28465487735,72,전남,2019,11
46730,2019-11,2895,595875120,263,205829.05699481865,29,전남,2019,11
46770,2019-11,5515,1179497860,630,213870.87216681777,24,전남,2019,11
46780,2019-11,4164,879833440,476,211295.25456292028,22,전남,2019,11
46790,2019-11,11045,2758879900,914,249785.41421457674,115,전남,2019,11
46800,2019-11,3961,844494860,407,213202.43877808633,61,전남,2019,11
46810,2019-11,3869,855813420,409,221197.57560093046,87,전남,2019,11
46820,2019-11,7779,1802557360,716,231720.96156318294,263,전남,2019,11
46830,2019-11,19877,5231008540,1122,263168.91583236906,221,전남,2019,11
46840,2019-11,10389,2267577980,883,218267.20377322167,364,전남,2019,11
46860,2019-11,4183,951985660,446,227584.42744441787,104,전남,2019,11
46870,2019-11,6337,1404938080,681,221703.97348903265,-12,전남,2019,11
46880,2019-11,10016,2321981320,914,231827.20846645368,114,전남,2019,11
46890,2019-11,4200,882123180,526,210029.32857142857,64,전남,2019,11
46900,2019-11,2670,585840240,319,219415.8202247191,96,전남,2019,11
46910,2019-11,3614,768983840,432,212779.1477587161,128,전남,2019,11
47111,2019-11,75264,26273858700,2259,349089.3215880102,834,경북,2019,11
47113,2019-11,18908,4447458880,1482,235215.7224455257,388,경북,2019,11
47130,2019-11,57939,17950445640,2632,309816.28333247034,359,경북,2019,11
47150,2019-11,31298,9368858640,1187,299343.68458048435,233,경북,2019,11
47170,2019-11,19317,4397536580,1501,227651.11456230262,291,경북,2019,11
47190,2019-11,72942,20680228500,3441,283516.0607057662,489,경북,2019,11
47210,2019-11,10501,2556468880,788,243450.0409484811,134,경북,2019,11
47230,2019-11,19584,5193772420,1298,265204.88255718956,128,경북,2019,11
47250,2019-11,9077,2061723680,876,227137.12460063898,103,경북,2019,11
47280,2019-11,7001,1565601440,603,223625.40208541637,103,경북,2019,11
47290,2019-11,44384,11508247600,2317,259288.2029560202,271,경북,2019,11
47720,2019-11,3359,761967060,355,226843.4236379875,50,경북,2019,11
47730,2019-11,4761,1020781580,576,214404.86872505775,26,경북,2019,11
47750,2019-11,2336,477321380,289,204332.78253424657,41,경북,2019,11
47760,2019-11,1630,336239780,206,206282.0736196319,79,경북,2019,11
47770,2019-11,3467,762901220,384,220046.5012979521,171,경북,2019,11
47820,2019-11,4379,1009740660,412,230587.04270381367,-113,경북,2019,11
47830,2019-11,6665,1665844600,600,249939.17479369842,78,경북,2019,11
47840,2019-11,9413,2267474600,857,240887.5597577818,49,경북,2019,11
47850,2019-11,22969,5669089620,1649,246814.82084548738,128,경북,2019,11
47900,2019-11,3701,803974800,404,217231.775195893,29,경북,2019,11
47920,2019-11,2880,616668920,400,214121.15277777778,93,경북,2019,11
47930,2019-11,5713,1341206140,535,234763.89637668474,46,경북,2019,11
47940,2019-11,1008,227257620,123,225453.9880952381,-16,경북,2019,11
48121,2019-11,44248,11225123080,2607,253686.5639124932,362,경남,2019,11
48123,2019-11,72772,24524491180,1937,337004.4959599846,124,경남,2019,11
48125,2019-11,15039,3655899380,1002,243094.5794268236,82,경남,2019,11
48127,2019-11,20864,5351350220,1114,256487.2613113497,32,경남,2019,11
48129,2019-11,14217,3512876920,956,247089.88675529297,-129,경남,2019,11
48170,2019-11,51257,14070251860,2261,274504.0064771641,201,경남,2019,11
48220,2019-11,8196,1798767960,733,219469.00439238653,102,경남,2019,11
48240,2019-11,21553,6412696400,998,297531.4990952536,288,경남,2019,11
48250,2019-11,85343,21926842000,5584,256926.07478059127,726,경남,2019,11
48270,2019-11,13121,3223377560,992,245665.5407362244,314,경남,2019,11
48310,2019-11,51865,15974206240,1401,307995.8785308011,221,경남,2019,11
48330,2019-11,55758,15451226180,2765,277112.27411313175,421,경남,2019,11
48720,2019-11,3745,919351620,357,245487.74899866487,36,경남,2019,11
48730,2019-11,17800,4876933180,1239,273985.01011235954,119,경남,2019,11
48740,2019-11,9067,2450549640,653,270271.2738502261,108,경남,2019,11
48820,2019-11,9845,2692078080,682,273446.22447943117,612,경남,2019,11
48840,2019-11,3618,791683260,335,218817.9270315091,86,경남,2019,11
48850,2019-11,4781,1139896600,459,238422.21292616607,-2,경남,2019,11
48860,2019-11,4567,1006045620,477,220285.8813225312,47,경남,2019,11
48870,2019-11,4037,870142400,447,215541.83799851374,304,경남,2019,11
48880,2019-11,6059,1342820800,608,221624.1624030368,54,경남,2019,11
48890,2019-11,4295,942467020,498,219433.53201396973,102,경남,2019,11
50110,2019-11,73919,17649506500,5710,238768.19897455323,278,제주,2019,11
50130,2019-11,24425,5863821880,1858,240074.59078812692,374,제주,2019,11
11110,2020-11,205345,66059137220,4856,321698.2990576834,254,서울,2020,11
11140,2020-11,398797,131010429000,6503,328514.0785913635,1129,서울,2020,11
11170,2020-11,130055,36608327320,3808,281483.42870324093,645,서울,2020,11
11200,2020-11,150835,40807354080,5884,270543.0044750887,40,서울,2020,11
11215,2020-11,42688,10361061460,2527,242716.0199587706,307,서울,2020,11
11230,2020-11,46064,11578069680,2619,251347.46613407432,1134,서울,2020,11
11260,2020-11,23220,5833960220,1575,251247.21016365202,328,서울,2020,11
11290,2020-11,32955,7397361640,1914,224468.5674404491,707,서울,2020,11
11305,2020-11,12537,2802272700,1010,223520.1962191912,132,서울,2020,11
11320,2020-11,14920,3332647380,1186,223367.78686327077,-398,서울,2020,11
11350,2020-11,29497,6663977880,1889,225920.53022341256,325,서울,2020,11
11380,2020-11,21653,5110016580,1699,235995.7779522468,753,서울,2020,11
11410,2020-11,47042,13292905360,1789,282575.25955529104,848,서울,2020,11
11440,2020-11,157678,43734394260,7448,277365.22698157,588,서울,2020,11
11470,2020-11,35140,9126611160,2031,259721.43312464427,336,서울,2020,11
11500,2020-11,163622,49793432040,5915,304319.90832528635,-883,서울,2020,11
11530,2020-11,110443,29535301280,5956,267425.7425097109,1273,서울,2020,11
11545,2020-11,140981,38586002940,8092,273696.4764046219,992,서울,2020,11
11560,2020-11,407291,135594300420,8607,332917.4973667476,1774,서울,2020,11
11590,2020-11,40297,11036850040,1648,273887.6353078393,308,서울,2020,11
11620,2020-11,31991,7520674800,1855,235087.20577662467,429,서울,2020,11
11650,2020-11,364876,117070310340,11848,320849.57722623576,-936,서울,2020,11
11680,2020-11,624511,183615904140,21952,294015.4843389468,3412,서울,2020,11
11710,2020-11,256728,70267783580,9395,273705.1805023215,2664,서울,2020,11
11740,2020-11,58402,17360634020,2542,297260.9503099209,532,서울,2020,11
26110,2020-11,21085,6381050820,1369,302634.61323215556,78,부산,2020,11
26140,2020-11,13448,3228071320,894,240040.99643069602,391,부산,2020,11
26170,2020-11,21967,6062389900,1329,275977.1429872081,241,부산,2020,11
26200,2020-11,14518,3917331560,825,269825.84102493455,229,부산,2020,11
26230,2020-11,38942,10041901380,2344,257868.14698782805,1084,부산,2020,11
26260,2020-11,21843,5314219300,1519,243291.6403424438,465,부산,2020,11
26290,2020-11,38445,11817323960,1510,307382.59747691505,512,부산,2020,11
26320,2020-11,17160,3691222140,991,215106.1853146853,344,부산,2020,11
26350,2020-11,42783,10968836040,3062,256383.05027697916,352,부산,2020,11
26380,2020-11,34608,8812937860,1790,254650.30802126677,225,부산,2020,11
26410,2020-11,25473,6165504740,1656,242040.77807875004,-345,부산,2020,11
26440,2020-11,62224,18625783860,3835,299334.4024813577,-303,부산,2020,11
26470,2020-11,25719,5566100360,1497,216419.78148450563,560,부산,2020,11
26500,2020-11,13643,3288797400,1041,241061.15956900976,261,부산,2020,11
26530,2020-11,38399,9634133480,2704,250895.42644339695,302,부산,2020,11
26710,2020-11,25754,6971900760,1613,270711.3753203386,409,부산,2020,11
27110,2020-11,18662,4094995300,1219,219429.60561568962,257,대구,2020,11
27140,2020-11,44003,12333023040,2213,280276.86839533667,283,대구,2020,11
27170,2020-11,19575,4742851880,1320,242291.28378033204,82,대구,2020,11
27200,2020-11,14463,3140007840,902,217106.26011200994,180,대구,2020,11
27230,2020-11,39602,9271696880,3080,234121.93525579516,465,대구,2020,11
27260,2020-11,34408,8689618520,2246,252546.4578005115,430,대구,2020,11
27290,2020-11,69526,18224773180,3584,262128.88962402556,401,대구,2020,11
27710,2020-11,43898,12868930380,2246,293155.2776891886,431,대구,2020,11
28110,2020-11,46697,13385112360,2060,286637.5218964816,106,인천,2020,11
28140,2020-11,15753,5318281400,849,337604.3547260839,217,인천,2020,11
