지역코드,시도,시군구,레벨,연도,1인당결정세액_백만원,1인당총급여_백만원,결정세액_금액,결정세액_인원,과세표준_금액,과세표준_인원,급여총계_금액,급여총계_인원,총급여_금액,총급여_인원
A1206,대구,서구,시군구,2018,1.0091532407876516,25.01748107621974,29878,29607,617956,46708,1345671,53612,1335233,53372
A1207,대구,수성구,시군구,2018,5.529714046004335,45.133495725984815,474549,85818,3607286,119818,6071552,134353,6040306,133832
A1208,대구,중구,시군구,2018,2.736964980544747,33.87920973657886,38687,14135,431306,21210,817494,24070,812830,23992
A1301,경북,경산시,시군구,2018,1.7130890468061457,30.03456520254116,86302,50378,1304715,77040,2658291,88689,2638056,87834
A1302,경북,경주시,시군구,2018,2.497599817128924,34.76989442074406,131114,52496,1575225,74465,2935496,84575,2917820,83918
A1303,경북,고령군,시군구,2018,1.4480369515011546,28.04020585397234,8151,5629,130999,8263,263234,9357,261531,9327
A1304,경북,구미시,시군구,2018,2.850691741031323,37.57006162207678,285588,100182,3231124,141098,5920545,157258,5889558,156762
A1305,경북,군위군,시군구,2018,2.105505998154414,31.95368782161235,6845,3251,88538,4658,168922,5400,167661,5247
A1306,경북,김천시,시군구,2018,2.32421875,34.709892267065506,61285,26368,786593,38042,1493437,43021,1485271,42791
A1307,경북,문경시,시군구,2018,1.903447617228536,30.585179824073045,19931,10471,277313,15794,552710,18209,549371,17962
A1308,경북,봉화군,시군구,2018,1.7299771167048057,31.082814445828145,6804,3933,100652,5706,201006,6583,199676,6424
A1309,경북,상주시,시군구,2018,1.8648139780087365,30.72501524788708,24761,13278,356652,20167,708943,23294,705262,22954
A1310,경북,성주군,시군구,2018,1.6233703524867211,27.80393248005936,10086,6213,152269,9118,302126,11115,299782,10782
A1311,경북,안동시,시군구,2018,2.2094260175814435,33.35543269773215,59818,27074,768921,39401,1484798,44634,1478146,44315
A1312,경북,영덕군,시군구,2018,1.7648514851485149,28.59962126335723,7130,4040,105414,6276,213126,7615,211437,7393
A1313,경북,영양군,시군구,2018,1.8519701810436635,32.39041761087731,3478,1878,50847,2734,100579,3203,100054,3089
A1314,경북,영주시,시군구,2018,2.1801712982931787,33.3909012747187,35382,16229,466528,23617,898266,27168,893240,26751
A1315,경북,영천시,시군구,2018,1.6842372594390205,29.768080054274083,29843,17719,445083,25862,883426,29700,877563,29480
A1316,경북,예천군,시군구,2018,2.2665030674846625,36.01173201605434,18472,8150,241401,11566,469283,13185,466568,12956
A1317,경북,울릉군,시군구,2018,2.1939834024896268,37.13131998642688,4230,1928,58432,2722,110390,2951,109426,2947
A1318,경북,울진군,시군구,2018,2.862707148905286,37.268079800498754,23666,8267,266206,11485,482109,13027,478224,12832
A1319,경북,의성군,시군구,2018,1.5877133105802048,29.089356632247817,9304,5860,145991,8775,294943,10690,292988,10072
A1320,경북,청도군,시군구,2018,2.242260619150468,30.30673575129533,12458,5556,151447,8493,294672,9822,292460,9650
A1321,경북,청송군,시군구,2018,1.763711624698172,30.027186761229316,5113,2899,76560,4250,153279,5288,152418,5076
A1322,경북,칠곡군,시군구,2018,1.9525914336006256,32.55779679761504,49918,25565,702864,37112,1363895,42056,1354209,41594
A1323,경북,포항시,시군구,2018,3.2874054682955207,39.398889839345145,339063,103140,3521311,143221,6351852,160755,6310008,160157
A1401,부산,강서구,시군구,2018,2.650600873418125,36.76477522477523,83152,31371,984955,45064,1856306,50206,1840077,50050
A1402,부산,금정구,시군구,2018,3.371231531300709,35.51889731607038,157895,46836,1532021,69214,2805497,78573,2781769,78318
A1403,부산,기장군,시군구,2018,2.3830704418536297,33.559869630303375,72972,30621,914186,46467,1792038,52871,1771055,52773
A1404,부산,남구,시군구,2018,3.4694487533578,36.29534752731779,183402,52862,1768510,78622,3256217,88937,3221938,88770
A1405,부산,동구,시군구,2018,1.6374378109452736,27.285809288062957,23697,14472,360551,23176,750815,27142,738545,27067
A1406,부산,동래구,시군구,2018,3.1025927827490096,36.08397367956192,169203,54536,1770953,80507,3297752,90782,3268342,90576
A1407,부산,부산진구,시군구,2018,2.3400070871722183,31.48775465608821,158484,67728,1927184,104669,3781685,119209,3746539,118984
A1408,부산,북구,시군구,2018,2.2432669591630106,32.56543234487914,132936,59260,1685374,89373,3294529,100624,3267127,100325
A1409,부산,사상구,시군구,2018,1.3741845815866751,28.113653709168617,61301,44609,1067388,69423,2231488,78780,2210183,78616
A1410,부산,사하구,시군구,2018,1.7879838066613507,29.79842945506065,116598,65212,1715688,101518,3490183,116039,3449347,115756
A1411,부산,서구,시군구,2018,2.314889812233735,31.004235493434987,44013,19013,531970,28910,1043016,33159,1024814,33054
A1412,부산,수영구,시군구,2018,3.059069370456485,33.62224832728944,103938,33977,1062049,51715,1996145,58834,1974870,58737
A1413,부산,연제구,시군구,2018,2.8950234024262107,35.073474612430665,121232,41876,1320778,62493,2487806,70464,2466016,70310
A1414,부산,영도구,시군구,2018,1.7769302615193026,28.168757030371204,34245,19272,496880,30842,1032005,35686,1001681,35560
A1415,부산,중구,시군구,2018,1.359061438715653,24.28462555408663,8804,6478,147449,10852,320784,12942,312276,12859
A1416,부산,해운대구,시군구,2018,5.568767890858152,41.99125331822113,457168,82095,3356577,118765,5682393,134329,5631363,134108
A1501,울산,남구,시군구,2018,4.9792714525224815,45.69945546115368,392028,78732,3236697,105831,5388712,117617,5362694,117347
A1502,울산,동구,시군구,2018,3.101400715473371,40.04575216759466,123107,39694,1365914,54903,2471426,61329,2452522,61243
A1503,울산,북구,시군구,2018,3.912095578616901,45.58857693726718,224300,57335,2228645,76589,3847711,84174,3830489,84023
A1504,울산,울주군,시군구,2018,3.532264924218992,39.60883114932602,182717,51728,1798823,71769,3183874,80031,3164706,79899
A1505,울산,중구,시군구,2018,4.1482067301989005,42.43805497918627,209808,50578,1927876,69432,3309125,77774,3292896,77593
A1601,경남,거제시,시군구,2018,2.696322161915968,36.63559275003608,142080,52694,1774180,78867,3316198,90365,3300757,90097
A1602,경남,거창군,시군구,2018,1.853910149750416,31.54485950413223,16713,9015,241521,13449,479758,15265,477116,15125
A1603,경남,고성군,시군구,2018,1.6636297903109185,28.872301441886403,11504,6915,179085,10835,365241,12584,362434,12553
A1604,경남,김해시,시군구,2018,2.172546772014574,33.36559704636122,265344,122135,3486378,180331,6777670,202203,6732677,201785
A1605,경남,남해군,시군구,2018,2.041852905323039,29.65484581497797,10050,4922,135345,7866,272192,9109,269266,9080
A1606,경남,밀양시,시군구,2018,1.860613733646832,30.06368718963781,30862,16587,440395,25036,871736,29210,865744,28797
A1607,경남,사천시,시군구,2018,2.494453844707652,34.45576590128572,53072,21276,650298,31278,1223037,35411,1213980,35233
A1608,경남,산청군,시군구,2018,1.9042196918955123,30.75091623036649,8529,4479,120583,6684,236586,7848,234937,7640
A1609,경남,양산시,시군구,2018,1.8777669682956408,32.425075866475005,140902,75037,2044395,111478,4093420,125591,4060268,125220
A1610,경남,의령군,시군구,2018,1.6183091545772887,30.86477462437396,6470,3998,103147,5843,204490,6612,203368,6589
A1611,경남,진주시,시군구,2018,2.9275129805728954,36.3578051019857,200722,68564,2186969,99185,4061100,111499,4039134,111094
A1612,경남,창녕군,시군구,2018,1.5846183500385504,29.48951733671236,16442,10376,259255,15155,515675,17583,511997,17362
A1613,경남,창원시,시군구,2018,2.8461615047001136,37.26256417006713,686090,241058,7691964,342022,14256910,380619,14154185,379850
A1614,경남,통영시,시군구,2018,1.7483212316427363,28.94879044010493,32024,18317,484220,29543,1001776,34427,993233,34310
A1615,경남,하동군,시군구,2018,1.9091869060190076,30.98432019806065,10848,5682,153157,8485,302204,9731,300362,9694
A1616,경남,함안군,시군구,2018,1.857706333258912,31.422220155327164,24962,13437,348896,19188,680748,21965,675672,21503
A1617,경남,함양군,시군구,2018,1.7449499716820842,29.743314335817622,9243,5297,137229,7862,272742,9153,271378,9124
A1618,경남,합천군,시군구,2018,1.6926961226330026,30.845649322256232,9386,5545,143119,8171,283536,9175,282176,9148
A1701,제주,제주시,시군구,2018,2.279578656969089,31.595379521885192,218142,95694,2653634,145238,5213420,164636,5191500,164312
A1702,제주,서귀포시,시군구,2018,2.3149031345590894,30.415612336142768,70380,30403,820697,46161,1606768,52815,1598675,52561
A0101,서울,강남구,시군구,2019,14.73889155918716,70.99678544134505,2207827,149796,10618866,191335,14926829,209653,14863887,209360
A0102,서울,강동구,시군구,2019,3.9752980900236095,40.36471139593687,469757,118169,4268152,164583,7447177,183833,7407086,183504
A0103,서울,강북구,시군구,2019,1.8244389778603345,29.1964437402766,109023,59757,1525316,91856,3075447,105025,3058999,104773
A0104,서울,강서구,시군구,2019,3.120453942558409,37.10608448541961,482288,154557,5019431,220554,9178851,245495,9087948,244918
A0105,서울,관악구,시군구,2019,2.2250439850013137,31.502215909352937,279490,125611,3576033,192332,6865539,217483,6830972,216841
A0106,서울,광진구,시군구,2019,4.011081232492997,37.682113182588566,357989,89250,3125033,129693,5495292,145629,5469408,145146
A0107,서울,구로구,시군구,2019,2.63512762812244,34.670808178026654,279869,106207,3196597,153847,5972692,171843,5943790,171435
A0108,서울,금천구,시군구,2019,1.8025758522530029,29.97453093974146,103850,57612,1501049,87906,2973640,98934,2958726,98708
A0109,서울,노원구,시군구,2019,3.0634837443013545,37.59034539197582,368243,120204,3915063,170381,7206570,191248,7165622,190624
A0110,서울,도봉구,시군구,2019,2.3462984030067826,31.88414556935311,162934,69443,1963299,103389,3797517,118771,3776964,118459
A0111,서울,동대문구,시군구,2019,2.863818301514154,34.79604127353756,217507,75950,2358385,110152,4357428,125149,4333325,124535
A0112,서울,동작구,시군구,2019,4.250913075237399,40.7242697209148,442282,104044,3864194,146294,6661784,163292,6627712,162746
A0113,서울,마포구,시군구,2019,6.06025996786914,46.60527397436227,622419,102705,4501078,139819,7296518,156129,7256814,155708
A0114,서울,서대문구,시군구,2019,4.474789096723038,41.02759849206678,344250,76931,2903893,107729,4982198,121106,4951826,120695
A0115,서울,서초구,시군구,2019,14.09562552745209,71.00066438482118,1720357,122049,8503332,154937,12021965,168901,11969079,168577
A0116,서울,성동구,시군구,2019,6.005505035564073,46.0171087928465,466910,77747,3344887,106032,5431210,117651,5403559,117425
A0117,서울,성북구,시군구,2019,4.2691513321086445,39.22612008004479,411337,96351,3484727,137708,6132023,155845,6096249,155413
A0118,서울,송파구,시군구,2019,7.083446871860156,50.42296481031536,1346542,190097,8985165,254867,14203992,280758,14132599,280281
A0119,서울,양천구,시군구,2019,5.5935180045792,45.5970431886108,644955,115304,4847355,158055,8042926,175717,7994256,175324
A0120,서울,영등포구,시군구,2019,4.810736656374063,43.13036625593972,545297,113350,4413931,154535,7398345,170948,7361189,170673
A0121,서울,용산구,시군구,2019,13.709693845076698,62.57247643086748,861572,62844,4110203,83865,5822661,92859,5800844,92706
A0122,서울,은평구,시군구,2019,2.7243165001932947,34.38335296170287,303023,111229,3371416,163526,6343267,183936,6306182,183408
A0123,서울,종로구,시군구,2019,8.197228869390528,48.56298650629009,277468,33849,1649953,46744,2566206,52689,2551645,52543
A0124,서울,중구,시군구,2019,7.313329636998141,46.09673452078032,224234,30661,1390966,42216,2184474,47280,2173922,47160
A0125,서울,중랑구,시군구,2019,1.8385597458375007,30.25280550774527,156250,84985,2209852,128931,4416068,145667,4394220,145250
A0201,인천,강화군,시군구,2019,2.1791233619521013,31.64927583936801,24112,11065,300308,16117,580350,18457,576903,18228
A0202,인천,계양구,시군구,2019,1.6130674462916903,29.81924029155629,110900,68751,1707440,102338,3465097,116028,3444659,115518
A0203,인천,미추홀구(남구),시군구,2019,1.4597153671809386,28.964662905823914,126877,86919,2093141,130954,4321603,149099,4297516,148371
A0204,인천,남동구,시군구,2019,2.04159637576132,32.5140333145445,257774,126261,3433285,183245,6728459,206416,6691258,205796
A0205,인천,동구,시군구,2019,1.3692059061191508,29.85969169924947,18639,13613,324803,20001,667824,22310,664408,22251
A0206,인천,부평구,시군구,2019,1.892171074903864,31.66056270156059,217980,115201,3037400,168575,6012506,189424,5978749,188839
A0207,인천,서구,시군구,2019,2.269276068122864,34.13876178575486,314061,138397,3909566,197561,7561718,220757,7513088,220075
A0208,인천,연수구,시군구,2019,4.5830283364147455,44.260755395224926,485856,106012,4073275,140822,6987847,157315,6944424,156898
A0209,인천,옹진군,시군구,2019,2.1760182876142977,38.0840132970686,10471,4812,134889,6046,253660,6719,252040,6618
A0210,인천,중구,시군구,2019,2.106052986793002,34.32394174955022,79573,37783,1050223,52993,2035945,59077,2022298,58918
A0301,경기,가평군,시군구,2019,2.220263532763533,31.667119491387275,24938,11232,301882,16190,585249,18537,582770,18403
A0302,경기,고양시,시군구,2019,3.679468304702305,38.75055019262815,957210,260149,8946114,367693,16057004,412968,15952594,411674
A0303,경기,과천시,시군구,2019,8.18939393939394,57.60349866060557,144854,17688,929127,22417,1426949,24757,1419235,24638
A0304,경기,광명시,시군구,2019,3.1168169191257404,37.71278493888509,237863,76316,2485130,108020,4544906,120421,4523196,119938
A0305,경기,광주시,시군구,2019,1.9684619526770917,31.52655393525701,186435,94711,2473886,138611,4901478,155348,4877284,154704
A0306,경기,구리시,시군구,2019,2.63406620608952,34.95481417173095,117050,44437,1341595,64632,2547881,72780,2536566,72567
A0307,경기,군포시,시군구,2019,2.898537551551986,37.21225710014948,213657,73712,2335749,103838,4302875,115454,4281940,115068
A0308,경기,김포시,시군구,2019,2.54354811017635,35.773486829350084,311109,122313,3622098,172306,6882406,191698,6827048,190841
A0309,경기,남양주시,시군구,2019,2.4055329856283447,33.21721737512488,354679,147443,4235971,218989,8253413,248027,8212193,247227
A0310,경기,동두천시,시군구,2019,1.2678693886163424,27.83287029811144,24035,18957,427435,28200,896988,32209,891626,32035
A0311,경기,부천시,시군구,2019,2.2131191459463286,32.658436505564985,437828,197833,5485248,289866,10659954,325798,10601549,324619
A0312,경기,성남시,시군구,2019,6.735223740063887,47.82639826828604,1731067,257017,11550190,349187,18538439,386583,18448794,385745
A0313,경기,수원시,시군구,2019,3.9672132151441386,41.49315799150229,1295672,326595,11831641,446262,20619713,496446,20537329,494957
A0314,경기,시흥시,시군구,2019,1.705060823282604,32.13282244808187,230011,134899,3490704,194313,6973752,217213,6939565,215965
A0315,경기,안산시,시군구,2019,1.91432114293851,31.98786614112373,322655,168548,4467898,242577,8730999,272667,8691711,271719
A0316,경기,안성시,시군구,2019,1.7134905582584317,32.092607745033604,83118,48508,1228522,67291,2403732,75088,2392536,74551
A0317,경기,안양시,시군구,2019,3.5196173424130355,39.68611257957468,515814,146554,5036368,203392,8979071,225747,8933463,225103
A0318,경기,양주시,시군구,2019,1.4425932702864075,29.22007079151433,74898,51919,1218491,76356,2524391,86200,2509595,85886
A0319,경기,양평군,시군구,2019,3.5428871864203093,35.87989111942838,70755,19971,638829,28687,1165650,32497,1159961,32329
A0320,경기,여주시,시군구,2019,1.845217835262083,31.311860228308056,43370,23504,597589,33607,1173776,37666,1168496,37318
