시군구코드,시군구,시도코드,시도,연도,총인구,남자인구,여자인구,20대,남_20대,여_20대,30대,남_30대,여_30대,40대,남_40대,여_40대,50대이상,남_50대이상,여_50대이상
44133,천안서북구,44,충남,2013,330514,168243,162271,49692,25145,24547,62006,32525,29481,60678,30841,29837,73499,35854,37645
44133,천안서북구,44,충남,2014,336578,171458,165120,51347,26016,25331,61826,32646,29180,61787,31284,30503,78175,38249,39926
44133,천안서북구,44,충남,2015,344302,175476,168826,52901,26786,26115,63018,33559,29459,62150,31375,30775,83158,40766,42392
44133,천안서북구,44,충남,2016,359036,182987,176049,55254,28027,27227,66235,35496,30739,64056,32297,31759,89022,43657,45365
44133,천안서북구,44,충남,2017,375653,191560,184093,57671,29361,28310,69845,37392,32453,66207,33622,32585,95643,46741,48902
44133,천안서북구,44,충남,2018,388097,198091,190006,58915,30268,28647,72563,38696,33867,67042,34341,32701,102344,50011,52333
44133,천안서북구,44,충남,2019,392847,200861,191986,59584,30873,28711,72108,38425,33683,67468,34733,32735,108191,52949,55242
44133,천안서북구,44,충남,2020,400799,205502,195297,61212,32020,29192,72217,38586,33631,69050,35720,33330,114444,56097,58347
44133,천안서북구,44,충남,2021,403194,207213,195981,60550,31776,28774,70633,37759,32874,69825,36444,33381,120225,59126,61099
44133,천안서북구,44,충남,2022,401912,207036,194876,58233,30962,27271,68548,36684,31864,70776,37047,33729,125234,61717,63517
44133,천안서북구,44,충남,2023,399268,206047,193221,56248,30172,26076,66014,35429,30585,70618,37156,33462,130543,64281,66262
44133,천안서북구,44,충남,2024,398748,206106,192642,54594,29269,25325,64998,35159,29839,69812,36871,32941,135922,67027,68895
44790,청양군,44,충남,2011,32291,16222,16069,3193,1869,1324,2968,1726,1242,4098,2277,1821,17053,7739,9314
44790,청양군,44,충남,2012,32087,16097,15990,3042,1756,1286,2873,1690,1183,4019,2270,1749,17310,7857,9453
44790,청양군,44,충남,2013,32155,16076,16079,2954,1689,1265,2790,1619,1171,4042,2292,1750,17642,8025,9617
44790,청양군,44,충남,2014,32248,16103,16145,2855,1629,1226,2706,1567,1139,3971,2268,1703,18087,8261,9826
44790,청양군,44,충남,2015,32485,16236,16249,2900,1647,1253,2652,1525,1127,3938,2259,1679,18517,8506,10011
44790,청양군,44,충남,2016,32753,16389,16364,2979,1706,1273,2638,1501,1137,3868,2215,1653,18889,8732,10157
44790,청양군,44,충남,2017,32837,16527,16310,3133,1824,1309,2525,1440,1085,3774,2171,1603,19197,8965,10232
44790,청양군,44,충남,2018,32296,16271,16025,3100,1760,1340,2399,1379,1020,3544,2055,1489,19358,9077,10281
44790,청양군,44,충남,2019,31717,15997,15720,2943,1659,1284,2252,1279,973,3357,1965,1392,19599,9236,10363
44790,청양군,44,충남,2020,30948,15691,15257,2657,1539,1118,2087,1198,889,3120,1818,1302,19759,9395,10364
44790,청양군,44,충남,2021,30440,15472,14968,2513,1486,1027,1936,1090,846,2950,1711,1239,19930,9564,10366
44790,청양군,44,충남,2022,30266,15421,14845,2440,1428,1012,1872,1041,831,2843,1650,1193,20072,9711,10361
44790,청양군,44,충남,2023,30168,15427,14741,2471,1460,1011,1841,1023,818,2720,1569,1151,20242,9855,10387
44790,청양군,44,충남,2024,29658,15163,14495,2377,1415,962,1730,940,790,2603,1491,1112,20202,9892,10310
44825,태안군,44,충남,2011,62747,31560,31187,6175,3528,2647,7218,4037,3181,8990,4909,4081,29826,13560,16266
44825,태안군,44,충남,2012,62548,31404,31144,5876,3352,2524,7161,4010,3151,8810,4836,3974,30510,13888,16622
44825,태안군,44,충남,2013,62416,31435,30981,5666,3225,2441,6909,3916,2993,8831,4905,3926,31162,14251,16911
44825,태안군,44,충남,2014,62574,31506,31068,5569,3206,2363,6619,3770,2849,8807,4933,3874,31991,14653,17338
44825,태안군,44,충남,2015,63484,32069,31415,5750,3329,2421,6582,3736,2846,8661,4869,3792,32963,15210,17753
44825,태안군,44,충남,2016,63900,32260,31640,5755,3301,2454,6472,3655,2817,8683,4924,3759,33763,15649,18114
44825,태안군,44,충남,2017,63932,32325,31607,5771,3349,2422,6260,3555,2705,8520,4789,3731,34541,16092,18449
44825,태안군,44,충남,2018,63238,31959,31279,5586,3290,2296,5824,3247,2577,8189,4632,3557,35309,16522,18787
44825,태안군,44,충남,2019,62743,31715,31028,5354,3138,2216,5538,3071,2467,7930,4541,3389,35978,16893,19085
44825,태안군,44,충남,2020,62214,31371,30843,5037,2970,2067,5117,2865,2252,7660,4310,3350,36873,17398,19475
44825,태안군,44,충남,2021,61526,31033,30493,4727,2789,1938,4655,2560,2095,7381,4141,3240,37679,17922,19757
44825,태안군,44,충남,2022,61335,30997,30338,4462,2642,1820,4355,2434,1921,7304,4062,3242,38484,18416,20068
44825,태안군,44,충남,2023,60784,30762,30022,4255,2562,1693,4094,2289,1805,6955,3839,3116,39117,18826,20291
44825,태안군,44,충남,2024,60133,30440,29693,4053,2385,1668,4037,2302,1735,6556,3630,2926,39451,19046,20405
44800,홍성군,44,충남,2011,88108,43842,44266,9477,5165,4312,10521,5529,4992,13275,7030,6245,37596,17109,20487
44800,홍성군,44,충남,2012,88415,44035,44380,9289,5094,4195,10437,5445,4992,13211,7058,6153,38537,17581,20956
44800,홍성군,44,충남,2013,89704,44702,45002,9176,5042,4134,10381,5392,4989,13570,7248,6322,39569,18117,21452
44800,홍성군,44,충남,2014,91866,45847,46019,9334,5179,4155,10469,5421,5048,13908,7455,6453,40778,18730,22048
44800,홍성군,44,충남,2015,94553,47198,47355,9598,5328,4270,10823,5572,5251,14267,7640,6627,42226,19461,22765
44800,홍성군,44,충남,2016,99971,49769,50202,10157,5515,4642,11962,6176,5786,15077,8006,7071,43914,20278,23636
44800,홍성군,44,충남,2017,101570,50530,51040,10342,5595,4747,11894,6137,5757,15266,8138,7128,45118,20822,24296
44800,홍성군,44,충남,2018,101082,50244,50838,10219,5583,4636,11462,5869,5593,14822,7846,6976,46134,21383,24751
44800,홍성군,44,충남,2019,100423,49931,50492,9953,5471,4482,10993,5697,5296,14613,7654,6959,46995,21904,25091
44800,홍성군,44,충남,2020,100102,49796,50306,9730,5354,4376,10481,5448,5033,14480,7554,6926,48089,22511,25578
44800,홍성군,44,충남,2021,99324,49437,49887,9298,5119,4179,10078,5190,4888,14183,7356,6827,48949,23075,25874
44800,홍성군,44,충남,2022,98068,48835,49233,8869,4881,3988,9559,4971,4588,13808,7038,6770,49678,23589,26089
44800,홍성군,44,충남,2023,97524,48677,48847,8620,4755,3865,9340,4960,4380,13492,6882,6610,50484,24067,26417
44800,홍성군,44,충남,2024,99198,49550,49648,8634,4754,3880,9866,5260,4606,13262,6699,6563,52040,24921,27119
43760,괴산군,43,충북,2011,37333,18896,18437,3433,1939,1494,3446,2037,1409,5174,2943,2231,20191,9372,10819
43760,괴산군,43,충북,2012,37713,19139,18574,3330,1884,1446,3501,2035,1466,5096,2916,2180,20746,9703,11043
43760,괴산군,43,충북,2013,38059,19341,18718,3388,1929,1459,3347,1952,1395,5148,2967,2181,21295,9947,11348
43760,괴산군,43,충북,2014,38351,19488,18863,3311,1902,1409,3226,1860,1366,5090,2978,2112,22039,10327,11712
43760,괴산군,43,충북,2015,38787,19727,19060,3315,1903,1412,3135,1786,1349,5002,2948,2054,22824,10770,12054
43760,괴산군,43,충북,2016,38973,19773,19200,3273,1874,1399,3059,1732,1327,4827,2818,2009,23461,11128,12333
43760,괴산군,43,충북,2017,39054,19855,19199,3459,1988,1471,2890,1622,1268,4500,2635,1865,23940,11431,12509
43760,괴산군,43,충북,2018,39133,19924,19209,3529,2042,1487,2827,1578,1249,4320,2523,1797,24561,11799,12762
43760,괴산군,43,충북,2019,39163,20013,19150,3489,2018,1471,2757,1561,1196,4131,2408,1723,25034,12095,12939
43760,괴산군,43,충북,2020,39393,20225,19168,3308,1956,1352,2630,1466,1164,4105,2358,1747,25843,12643,13200
43760,괴산군,43,충북,2021,38122,19612,18510,2757,1616,1141,2291,1305,986,3756,2161,1595,26128,12909,13219
43760,괴산군,43,충북,2022,37055,19082,17973,2354,1388,966,2141,1201,940,3531,1999,1532,25982,12939,13043
43760,괴산군,43,충북,2023,36590,18872,17718,2156,1279,877,2054,1175,879,3325,1876,1449,26136,13043,13093
43760,괴산군,43,충북,2024,36252,18782,17470,2097,1244,853,1933,1104,829,3141,1765,1376,26301,13250,13051
43800,단양군,43,충북,2011,31595,15987,15608,3069,1737,1332,3372,1920,1452,4718,2566,2152,15192,7000,8192
43800,단양군,43,충북,2012,31253,15772,15481,2909,1662,1247,3204,1808,1396,4612,2525,2087,15512,7126,8386
43800,단양군,43,충북,2013,31171,15663,15508,2793,1604,1189,3070,1723,1347,4612,2528,2084,15907,7324,8583
43800,단양군,43,충북,2014,30948,15566,15382,2777,1588,1189,2827,1568,1259,4528,2467,2061,16268,7557,8711
43800,단양군,43,충북,2015,30761,15496,15265,2666,1538,1128,2751,1514,1237,4335,2364,1971,16651,7786,8865
43800,단양군,43,충북,2016,30503,15362,15141,2599,1481,1118,2597,1426,1171,4143,2257,1886,17056,8022,9034
43800,단양군,43,충북,2017,30215,15198,15017,2560,1461,1099,2483,1369,1114,3976,2176,1800,17337,8149,9188
43800,단양군,43,충북,2018,30255,15237,15018,2569,1457,1112,2398,1290,1108,3797,2127,1670,17816,8428,9388
43800,단양군,43,충북,2019,29756,15058,14698,2439,1422,1017,2209,1172,1037,3511,1953,1558,18163,8713,9450
43800,단양군,43,충북,2020,29155,14782,14373,2245,1325,920,2018,1074,944,3325,1828,1497,18365,8862,9503
43800,단양군,43,충북,2021,28331,14360,13971,2051,1183,868,1806,976,830,3060,1683,1377,18468,8950,9518
43800,단양군,43,충북,2022,27767,14120,13647,1890,1096,794,1709,932,777,2859,1549,1310,18572,9074,9498
43800,단양군,43,충북,2023,27701,14087,13614,1789,1049,740,1700,925,775,2684,1439,1245,18888,9264,9624
43800,단양군,43,충북,2024,27352,13967,13385,1666,993,673,1662,925,737,2532,1370,1162,19004,9372,9632
43720,보은군,43,충북,2011,34717,17344,17373,3277,1859,1418,3119,1747,1372,4734,2671,2063,18117,8202,9915
43720,보은군,43,충북,2012,34438,17168,17270,3149,1785,1364,3033,1692,1341,4571,2547,2024,18407,8385,10022
43720,보은군,43,충북,2013,34318,17098,17220,3064,1720,1344,2885,1630,1255,4568,2537,2031,18733,8580,10153
43720,보은군,43,충북,2014,34240,17092,17148,3006,1704,1302,2753,1533,1220,4482,2519,1963,19106,8783,10323
43720,보은군,43,충북,2015,34296,17140,17156,2965,1653,1312,2787,1569,1218,4276,2389,1887,19518,9041,10477
43720,보은군,43,충북,2016,34221,17093,17128,2866,1582,1284,2729,1515,1214,4118,2293,1825,19919,9296,10623
43720,보은군,43,충북,2017,34053,17009,17044,2788,1548,1240,2687,1488,1199,3891,2158,1733,20272,9493,10779
43720,보은군,43,충북,2018,33680,16834,16846,2706,1524,1182,2565,1409,1156,3695,2040,1655,20553,9682,10871
43720,보은군,43,충북,2019,32949,16531,16418,2541,1450,1091,2374,1308,1066,3505,1956,1549,20720,9814,10906
43720,보은군,43,충북,2020,32412,16292,16120,2377,1390,987,2210,1209,1001,3320,1874,1446,20930,9941,10989
43720,보은군,43,충북,2021,31878,16074,15804,2247,1353,894,2016,1089,927,3135,1746,1389,21129,10132,10997
43720,보은군,43,충북,2022,31455,15877,15578,2121,1282,839,1909,1046,863,3025,1665,1360,21217,10213,11004
43720,보은군,43,충북,2023,31010,15671,15339,1951,1150,801,1838,1014,824,2862,1586,1276,21375,10342,11033
43720,보은군,43,충북,2024,30527,15503,15024,1821,1065,756,1759,976,783,2673,1477,1196,21437,10472,10965
43740,영동군,43,충북,2011,50621,25230,25391,5263,2985,2278,5327,2913,2414,7244,3923,3321,24171,10850,13321
43740,영동군,43,충북,2012,50663,25268,25395,5060,2892,2168,5327,2899,2428,7099,3897,3202,24733,11148,13585
43740,영동군,43,충북,2013,50539,25102,25437,4987,2838,2149,5014,2694,2320,7182,3957,3225,25190,11373,13817
43740,영동군,43,충북,2014,50803,25255,25548,5231,2984,2247,4723,2517,2206,7162,3949,3213,25778,11693,14085
43740,영동군,43,충북,2015,50693,25276,25417,5450,3125,2325,4411,2365,2046,6966,3840,3126,26347,12012,14335
43740,영동군,43,충북,2016,50552,25248,25304,5288,3060,2228,4298,2309,1989,6729,3703,3026,27081,12431,14650
43740,영동군,43,충북,2017,50240,24960,25280,5129,2930,2199,4154,2197,1957,6417,3534,2883,27614,12747,14867
43740,영동군,43,충북,2018,49715,24663,25052,5097,2874,2223,3924,2061,1863,5988,3289,2699,28063,13022,15041
43740,영동군,43,충북,2019,48738,24181,24557,4787,2664,2123,3638,1897,1741,5694,3140,2554,28331,13227,15104
43740,영동군,43,충북,2020,47475,23624,23851,4453,2499,1954,3271,1726,1545,5362,2907,2455,28663,13536,15127
43740,영동군,43,충북,2021,45773,22810,22963,3814,2139,1675,2963,1572,1391,4956,2671,2285,28758,13692,15066
43740,영동군,43,충북,2022,44956,22486,22470,3558,2001,1557,2722,1486,1236,4742,2564,2178,29062,13929,15133
43740,영동군,43,충북,2023,44195,22146,22049,3306,1864,1442,2640,1451,1189,4374,2348,2026,29331,14136,15195
43740,영동군,43,충북,2024,43551,21933,21618,3086,1738,1348,2579,1439,1140,4138,2218,1920,29491,14331,15160
43730,옥천군,43,충북,2011,53496,26965,26531,5539,3073,2466,6294,3493,2801,7787,4284,3503,24219,11073,13146
43730,옥천군,43,충북,2012,53244,26784,26460,5223,2917,2306,6226,3412,2814,7482,4080,3402,24966,11488,13478
43730,옥천군,43,충북,2013,52763,26557,26206,5027,2821,2206,5836,3198,2638,7529,4125,3404,25487,11769,13718
43730,옥천군,43,충북,2014,52469,26369,26100,4886,2743,2143,5512,2980,2532,7533,4119,3414,25940,12034,13906
43730,옥천군,43,충북,2015,52404,26334,26070,4844,2709,2135,5257,2831,2426,7326,3974,3352,26600,12425,14175
43730,옥천군,43,충북,2016,52267,26251,26016,4811,2670,2141,5007,2703,2304,7196,3902,3294,27228,12785,14443
43730,옥천군,43,충북,2017,51766,26049,25717,4808,2682,2126,4643,2475,2168,6996,3832,3164,27766,13111,14655
43730,옥천군,43,충북,2018,51465,25911,25554,4673,2648,2025,4444,2348,2096,6703,3675,3028,28455,13482,14973
43730,옥천군,43,충북,2019,51023,25707,25316,4585,2609,1976,4183,2160,2023,6421,3529,2892,28965,13792,15173
43730,옥천군,43,충북,2020,50527,25489,25038,4412,2517,1895,3877,2023,1854,6253,3366,2887,29511,14170,15341
43730,옥천군,43,충북,2021,50093,25242,24851,4111,2337,1774,3681,1899,1782,6025,3238,2787,30116,14530,15586
43730,옥천군,43,충북,2022,49520,24974,24546,3906,2239,1667,3373,1745,1628,5898,3122,2776,30527,14811,15716
43730,옥천군,43,충북,2023,48891,24718,24173,3761,2170,1591,3219,1696,1523,5569,2936,2633,30803,15004,15799
43730,옥천군,43,충북,2024,48204,24384,23820,3592,2043,1549,3077,1642,1435,5297,2776,2521,30972,15158,15814
43770,음성군,43,충북,2011,91644,48030,43614,9998,5511,4487,13199,7227,5972,15516,8714,6802,33781,16411,17370
43770,음성군,43,충북,2012,92980,48743,44237,9779,5451,4328,13353,7279,6074,15515,8663,6852,35401,17320,18081
43770,음성군,43,충북,2013,93505,48991,44514,9668,5394,4274,12834,7008,5826,15812,8853,6959,36585,17932,18653
43770,음성군,43,충북,2014,95324,49919,45405,9709,5352,4357,12862,7043,5819,16048,9000,7048,38127,18726,19401
43770,음성군,43,충북,2015,96396,50648,45748,10201,5730,4471,12621,6924,5697,15908,8927,6981,39743,19613,20130
43770,음성군,43,충북,2016,97787,51372,46415,10341,5795,4546,12522,6889,5633,15813,8882,6931,41538,20603,20935
43770,음성군,43,충북,2017,97306,51156,46150,10105,5717,4388,11915,6518,5397,15642,8844,6798,42820,21298,21522
43770,음성군,43,충북,2018,95830,50546,45284,10025,5779,4246,11149,6138,5011,14866,8403,6463,44266,22140,22126
43770,음성군,43,충북,2019,94982,50264,44718,9950,5778,4172,10464,5804,4660,14236,8039,6197,45665,23008,22657
43770,음성군,43,충북,2020,93153,49388,43765,9500,5549,3951,9674,5438,4236,13765,7746,6019,46673,23627,23046
43770,음성군,43,충북,2021,92197,48883,43314,9161,5286,3875,9120,5197,3923,13343,7465,5878,47772,24258,23514
43770,음성군,43,충북,2022,92058,48849,43209,8770,5000,3770,8924,5150,3774,13184,7334,5850,48903,24942,23961
43770,음성군,43,충북,2023,91183,48454,42729,8217,4698,3519,8822,5103,3719,12483,6951,5532,49976,25587,24389
43770,음성군,43,충북,2024,91236,48618,42618,8023,4593,3430,8873,5178,3695,12018,6707,5311,51036,26245,24791
43150,제천시,43,충북,2011,137689,69287,68402,16214,8805,7409,17646,9034,8612,22972,11847,11125,51573,24192,27381
43150,제천시,43,충북,2012,137521,69088,68433,15875,8725,7150,17163,8745,8418,22543,11659,10884,53567,25149,28418
43150,제천시,43,충북,2013,137204,68929,68275,15712,8673,7039,16580,8494,8086,22615,11739,10876,54848,25739,29109
43150,제천시,43,충북,2014,136805,68639,68166,15617,8632,6985,15784,8131,7653,22516,11668,10848,56365,26483,29882
43150,제천시,43,충북,2015,136138,68145,67993,15620,8561,7059,15242,7926,7316,21940,11324,10616,57940,27252,30688
43150,제천시,43,충북,2016,136517,68444,68073,15876,8724,7152,14966,7839,7127,21406,11024,10382,59624,28184,31440
43150,제천시,43,충북,2017,136432,68428,68004,15915,8785,7130,14589,7646,6943,20771,10658,10113,61336,29098,32238
43150,제천시,43,충북,2018,135386,67792,67594,15601,8612,6989,14246,7427,6819,19694,10152,9542,63172,30001,33171
43150,제천시,43,충북,2019,134617,67459,67158,15332,8491,6841,13693,7125,6568,19011,9785,9226,64911,30953,33958
43150,제천시,43,충북,2020,133018,66705,66313,14739,8182,6557,13011,6793,6218,18442,9488,8954,66391,31740,34651
43150,제천시,43,충북,2021,131591,66170,65421,14271,8006,6265,12312,6516,5796,17667,9079,8588,67814,32493,35321
43150,제천시,43,충북,2022,130988,65833,65155,14182,7897,6285,11869,6375,5494,17082,8722,8360,68943,33125,35818
43150,제천시,43,충북,2023,130194,65456,64738,14011,7772,6239,11587,6289,5298,16373,8398,7975,69995,33620,36375
43150,제천시,43,충북,2024,128569,64768,63801,13319,7390,5929,11359,6263,5096,15671,8055,7616,70948,34142,36806
43745,증평군,43,충북,2011,34009,17480,16529,4456,2585,1871,5326,2875,2451,5516,2971,2545,10786,4989,5797
43745,증평군,43,충북,2012,34279,17511,16768,4293,2475,1818,5354,2859,2495,5460,2909,2551,11274,5233,6041
43745,증평군,43,충북,2013,34546,17606,16940,4199,2376,1823,5342,2867,2475,5591,2967,2624,11606,5425,6181
43745,증평군,43,충북,2014,34771,17821,16950,4263,2415,1848,5166,2788,2378,5675,3027,2648,12041,5680,6361
43745,증평군,43,충북,2015,36671,18803,17868,4503,2517,1986,5557,3005,2552,5894,3148,2746,12853,6077,6776
43745,증평군,43,충북,2016,37308,19110,18198,4461,2476,1985,5624,3055,2569,5959,3189,2770,13426,6373,7053
43745,증평군,43,충북,2017,37783,19446,18337,4654,2583,2071,5453,3007,2446,5955,3187,2768,14030,6694,7336
