"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~4세","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~4세","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~4세","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~4세","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~4세","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~4세","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~4세","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~4세","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~4세"
"광주광역시 북구 삼각동(2917066600)","14,030","538","538","7,231","269","269","6,799","269","269","13,862","496","496","7,116","264","264","6,746","232","232","14,759","540","540","7,566","293","293","7,193","247","247"
"광주광역시 북구 일곡동(2917066900)","32,889","1,234","1,234","16,141","629","629","16,748","605","605","32,340","1,139","1,139","15,864","585","585","16,476","554","554","31,989","1,079","1,079","15,738","548","548","16,251","531","531"
"광주광역시 북구 매곡동(2917067300)","14,914","691","691","7,356","340","340","7,558","351","351","14,968","643","643","7,357","320","320","7,611","323","323","14,807","605","605","7,282","303","303","7,525","302","302"
"광주광역시 북구 오치1동(2917067600)","12,774","432","432","6,523","210","210","6,251","222","222","12,420","382","382","6,341","186","186","6,079","196","196","12,185","326","326","6,124","151","151","6,061","175","175"
"광주광역시 북구 오치2동(2917067700)","14,217","404","404","6,971","191","191","7,246","213","213","13,856","399","399","6,777","198","198","7,079","201","201","13,350","338","338","6,547","164","164","6,803","174","174"
"광주광역시 북구 석곡동(2917068500)","2,790","36","36","1,445","16","16","1,345","20","20","2,745","38","38","1,419","16","16","1,326","22","22","2,769","39","39","1,443","22","22","1,326","17","17"
"광주광역시 북구 건국동(2917069500)","46,610","3,841","3,841","23,296","2,020","2,020","23,314","1,821","1,821","48,076","3,718","3,718","24,038","1,966","1,966","24,038","1,752","1,752","49,787","3,681","3,681","24,920","1,938","1,938","24,867","1,743","1,743"
"광주광역시 북구 양산동(2917069600)","36,080","2,146","2,146","18,091","1,127","1,127","17,989","1,019","1,019","35,813","1,927","1,927","17,939","974","974","17,874","953","953","36,159","1,866","1,866","18,132","971","971","18,027","895","895"
"광주광역시 광산구 (2920000000)","403,049","22,557","22,557","202,480","11,588","11,588","200,569","10,969","10,969","404,131","20,829","20,829","203,193","10,647","10,647","200,938","10,182","10,182","404,547","19,398","19,398","203,479","9,959","9,959","201,068","9,439","9,439"
"광주광역시 광산구 송정1동(2920051500)","11,387","465","465","5,794","242","242","5,593","223","223","11,116","408","408","5,666","216","216","5,450","192","192","11,161","344","344","5,645","175","175","5,516","169","169"
"광주광역시 광산구 송정2동(2920052500)","6,340","169","169","3,170","83","83","3,170","86","86","6,265","160","160","3,141","85","85","3,124","75","75","6,825","206","206","3,414","109","109","3,411","97","97"
"광주광역시 광산구 도산동(2920054000)","14,794","731","731","7,421","362","362","7,373","369","369","15,264","768","768","7,644","399","399","7,620","369","369","15,063","745","745","7,527","386","386","7,536","359","359"
"광주광역시 광산구 신흥동(2920055000)","5,100","228","228","2,591","127","127","2,509","101","101","4,992","216","216","2,504","103","103","2,488","113","113","4,987","200","200","2,509","104","104","2,478","96","96"
"광주광역시 광산구 어룡동(2920056500)","30,634","2,241","2,241","15,639","1,172","1,172","14,995","1,069","1,069","33,191","2,307","2,307","16,923","1,193","1,193","16,268","1,114","1,114","33,382","2,210","2,210","17,033","1,145","1,145","16,349","1,065","1,065"
"광주광역시 광산구 우산동(2920058000)","23,873","1,103","1,103","12,051","566","566","11,822","537","537","23,931","1,037","1,037","12,105","531","531","11,826","506","506","24,066","1,036","1,036","12,198","534","534","11,868","502","502"
"광주광역시 광산구 월곡1동(2920060000)","13,352","504","504","6,835","276","276","6,517","228","228","12,756","429","429","6,515","225","225","6,241","204","204","12,294","389","389","6,274","194","194","6,020","195","195"
"광주광역시 광산구 월곡2동(2920061000)","18,911","811","811","9,710","426","426","9,201","385","385","18,104","731","731","9,286","387","387","8,818","344","344","17,426","625","625","8,903","348","348","8,523","277","277"
"광주광역시 광산구 비아동(2920062000)","6,961","387","387","3,689","185","185","3,272","202","202","6,932","329","329","3,676","159","159","3,256","170","170","7,187","334","334","3,799","171","171","3,388","163","163"
"광주광역시 광산구 첨단1동(2920062400)","23,968","756","756","11,928","378","378","12,040","378","378","23,644","647","647","11,786","330","330","11,858","317","317","24,264","663","663","12,079","329","329","12,185","334","334"
"광주광역시 광산구 첨단2동(2920062600)","41,852","1,858","1,858","20,906","939","939","20,946","919","919","42,070","1,786","1,786","21,082","903","903","20,988","883","883","41,823","1,677","1,677","20,990","831","831","20,833","846","846"
"광주광역시 광산구 신가동(2920063000)","24,108","1,397","1,397","12,228","749","749","11,880","648","648","23,476","1,212","1,212","11,963","603","603","11,513","609","609","22,820","1,077","1,077","11,632","539","539","11,188","538","538"
"광주광역시 광산구 운남동(2920063500)","33,177","1,988","1,988","16,292","998","998","16,885","990","990","32,786","1,845","1,845","16,139","921","921","16,647","924","924","32,251","1,675","1,675","15,814","839","839","16,437","836","836"
"광주광역시 광산구 수완동(2920063700)","80,169","6,004","6,004","39,438","3,108","3,108","40,731","2,896","2,896","80,252","5,296","5,296","39,507","2,738","2,738","40,745","2,558","2,558","79,729","4,678","4,678","39,327","2,454","2,454","40,402","2,224","2,224"
"광주광역시 광산구 하남동(2920064000)","20,260","1,595","1,595","10,283","792","792","9,977","803","803","21,319","1,496","1,496","10,785","754","754","10,534","742","742","23,294","1,537","1,537","11,803","777","777","11,491","760","760"
"광주광역시 광산구 임곡동(2920065000)","2,223","37","37","1,162","18","18","1,061","19","19","2,233","25","25","1,157","10","10","1,076","15","15","2,171","23","23","1,142","6","6","1,029","17","17"
"광주광역시 광산구 동곡동(2920066000)","2,093","24","24","1,082","13","13","1,011","11","11","2,037","24","24","1,061","12","12","976","12","12","1,976","20","20","1,023","12","12","953","8","8"
"광주광역시 광산구 평동(2920067000)","4,054","77","77","2,208","45","45","1,846","32","32","4,088","76","76","2,238","45","45","1,850","31","31","4,085","71","71","2,260","38","38","1,825","33","33"
"광주광역시 광산구 삼도동(2920068000)","2,462","34","34","1,224","15","15","1,238","19","19","2,404","24","24","1,194","10","10","1,210","14","14","2,360","23","23","1,198","9","9","1,162","14","14"
"광주광역시 광산구 본량동(2920069000)","2,160","21","21","1,085","11","11","1,075","10","10","2,129","17","17","1,063","8","8","1,066","9","9","2,116","17","17","1,057","8","8","1,059","9","9"
"광주광역시 광산구 신창동(2920070000)","35,171","2,127","2,127","17,744","1,083","1,083","17,427","1,044","1,044","35,142","1,996","1,996","17,758","1,015","1,015","17,384","981","981","35,267","1,848","1,848","17,852","951","951","17,415","897","897"
"대전광역시  (3000000000)","1,514,370","68,212","68,212","757,289","35,130","35,130","757,081","33,082","33,082","1,502,227","63,201","63,201","750,969","32,577","32,577","751,258","30,624","30,624","1,489,936","58,676","58,676","744,338","30,254","30,254","745,598","28,422","28,422"
"대전광역시 동구 (3011000000)","234,959","9,468","9,468","118,911","4,903","4,903","116,048","4,565","4,565","230,516","8,472","8,472","116,523","4,382","4,382","113,993","4,090","4,090","229,071","7,805","7,805","115,735","4,075","4,075","113,336","3,730","3,730"
"대전광역시 동구 중앙동(3011051500)","6,176","86","86","3,451","41","41","2,725","45","45","5,809","72","72","3,258","39","39","2,551","33","33","5,392","60","60","3,036","30","30","2,356","30","30"
"대전광역시 동구 효동(3011053000)","28,209","1,634","1,634","13,870","848","848","14,339","786","786","28,052","1,498","1,498","13,781","741","741","14,271","757","757","27,587","1,291","1,291","13,508","629","629","14,079","662","662"
"대전광역시 동구 신인동(3011054500)","12,780","663","663","6,377","336","336","6,403","327","327","12,643","573","573","6,306","293","293","6,337","280","280","12,443","528","528","6,201","263","263","6,242","265","265"
"대전광역시 동구 판암1동(3011055100)","9,960","339","339","4,915","185","185","5,045","154","154","9,667","325","325","4,727","170","170","4,940","155","155","12,391","462","462","6,051","252","252","6,340","210","210"
"대전광역시 동구 판암2동(3011055200)","10,212","241","241","5,000","128","128","5,212","113","113","9,804","208","208","4,786","107","107","5,018","101","101","9,188","164","164","4,486","83","83","4,702","81","81"
"대전광역시 동구 용운동(3011056000)","18,621","663","663","9,464","340","340","9,157","323","323","17,899","577","577","9,073","303","303","8,826","274","274","17,222","470","470","8,761","259","259","8,461","211","211"
"대전광역시 동구 대동(3011058500)","13,177","578","578","6,587","301","301","6,590","277","277","12,718","485","485","6,323","260","260","6,395","225","225","13,943","614","614","6,990","333","333","6,953","281","281"
"대전광역시 동구 자양동(3011059000)","11,062","258","258","5,825","137","137","5,237","121","121","11,079","255","255","5,816","135","135","5,263","120","120","10,917","216","216","5,746","105","105","5,171","111","111"
"대전광역시 동구 가양1동(3011062000)","15,206","577","577","7,856","292","292","7,350","285","285","14,843","480","480","7,714","245","245","7,129","235","235","14,374","399","399","7,479","204","204","6,895","195","195"
"대전광역시 동구 가양2동(3011063000)","21,107","683","683","10,538","348","348","10,569","335","335","20,722","619","619","10,332","307","307","10,390","312","312","20,027","579","579","10,007","306","306","10,020","273","273"
"대전광역시 동구 용전동(3011064000)","21,166","868","868","10,909","463","463","10,257","405","405","20,868","766","766","10,712","408","408","10,156","358","358","20,860","720","720","10,769","379","379","10,091","341","341"
"대전광역시 동구 성남동(3011066500)","13,621","665","665","6,839","359","359","6,782","306","306","13,332","572","572","6,672","306","306","6,660","266","266","12,994","517","517","6,477","287","287","6,517","230","230"
"대전광역시 동구 홍도동(3011067000)","12,132","442","442","6,195","240","240","5,937","202","202","12,018","425","425","6,152","229","229","5,866","196","196","11,730","357","357","5,965","191","191","5,765","166","166"
"대전광역시 동구 삼성동(3011069500)","16,465","552","552","8,492","262","262","7,973","290","290","15,990","529","529","8,237","260","260","7,753","269","269","15,360","448","448","7,846","228","228","7,514","220","220"
"대전광역시 동구 대청동(3011072500)","2,801","42","42","1,447","16","16","1,354","26","26","2,748","39","39","1,433","16","16","1,315","23","23","2,663","28","28","1,391","10","10","1,272","18","18"
"대전광역시 동구 산내동(3011074000)","22,264","1,177","1,177","11,146","607","607","11,118","570","570","22,324","1,049","1,049","11,201","563","563","11,123","486","486","21,980","952","952","11,022","516","516","10,958","436","436"
"대전광역시 중구 (3014000000)","252,490","9,613","9,613","125,383","4,957","4,957","127,107","4,656","4,656","248,933","8,643","8,643","123,492","4,460","4,460","125,441","4,183","4,183","244,421","7,824","7,824","121,056","3,988","3,988","123,365","3,836","3,836"
"대전광역시 중구 은행선화동(3014053500)","17,638","645","645","9,076","331","331","8,562","314","314","17,949","608","608","9,256","307","307","8,693","301","301","17,719","573","573","9,093","270","270","8,626","303","303"
"대전광역시 중구 목동(3014055000)","16,066","749","749","7,759","380","380","8,307","369","369","15,650","665","665","7,559","345","345","8,091","320","320","15,194","610","610","7,297","311","311","7,897","299","299"
"대전광역시 중구 중촌동(3014056000)","14,968","569","569","7,224","302","302","7,744","267","267","14,574","502","502","7,045","266","266","7,529","236","236","14,283","448","448","6,940","232","232","7,343","216","216"
"대전광역시 중구 대흥동(3014057500)","14,207","643","643","7,063","332","332","7,144","311","311","14,106","556","556","6,986","298","298","7,120","258","258","13,955","529","529","6,907","298","298","7,048","231","231"
"대전광역시 중구 문창동(3014060500)","5,127","115","115","2,659","61","61","2,468","54","54","4,961","89","89","2,580","46","46","2,381","43","43","4,853","89","89","2,512","51","51","2,341","38","38"
"대전광역시 중구 석교동(3014062000)","17,273","432","432","8,836","223","223","8,437","209","209","16,897","371","371","8,619","203","203","8,278","168","168","16,437","348","348","8,356","180","180","8,081","168","168"
