"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~4세","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~4세","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~4세","2014년_계_총인구수","2014년_계_연령구간인구수","2014년_계_0~4세","2014년_남_총인구수","2014년_남_연령구간인구수","2014년_남_0~4세","2014년_여_총인구수","2014년_여_연령구간인구수","2014년_여_0~4세","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_남_총인구수","2015년_남_연령구간인구수","2015년_남_0~4세","2015년_여_총인구수","2015년_여_연령구간인구수","2015년_여_0~4세"
"충청남도 당진시 (4427000000)","159,615","9,389","9,389","82,925","4,826","4,826","76,690","4,563","4,563","162,844","9,537","9,537","84,963","4,898","4,898","77,881","4,639","4,639","165,122","9,571","9,571","86,454","4,879","4,879","78,668","4,692","4,692"
"충청남도 당진시 합덕읍(4427025000)","10,580","252","252","5,508","128","128","5,072","124","124","10,447","245","245","5,462","123","123","4,985","122","122","10,352","250","250","5,420","123","123","4,932","127","127"
"충청남도 당진시 송악읍(4427025300)","25,889","2,025","2,025","14,251","1,028","1,028","11,638","997","997","26,296","2,040","2,040","14,564","1,072","1,072","11,732","968","968","26,212","1,968","1,968","14,585","1,020","1,020","11,627","948","948"
"충청남도 당진시 고대면(4427031000)","6,018","153","153","3,023","81","81","2,995","72","72","5,963","159","159","3,010","86","86","2,953","73","73","5,970","147","147","3,019","71","71","2,951","76","76"
"충청남도 당진시 석문면(4427032000)","8,109","254","254","4,223","117","117","3,886","137","137","8,189","253","253","4,261","115","115","3,928","138","138","8,174","249","249","4,311","130","130","3,863","119","119"
"충청남도 당진시 대호지면(4427033000)","2,747","38","38","1,372","16","16","1,375","22","22","2,698","30","30","1,348","10","10","1,350","20","20","2,679","36","36","1,351","21","21","1,328","15","15"
"충청남도 당진시 정미면(4427034000)","3,782","70","70","1,879","36","36","1,903","34","34","3,841","73","73","1,901","33","33","1,940","40","40","3,828","61","61","1,893","19","19","1,935","42","42"
"충청남도 당진시 면천면(4427035000)","3,819","81","81","1,937","31","31","1,882","50","50","3,845","74","74","1,961","33","33","1,884","41","41","3,739","50","50","1,922","20","20","1,817","30","30"
"충청남도 당진시 순성면(4427036000)","5,740","141","141","2,889","75","75","2,851","66","66","5,703","130","130","2,886","68","68","2,817","62","62","5,707","128","128","2,896","69","69","2,811","59","59"
"충청남도 당진시 우강면(4427037000)","6,003","144","144","3,037","81","81","2,966","63","63","5,923","137","137","3,000","75","75","2,923","62","62","5,914","138","138","2,989","75","75","2,925","63","63"
"충청남도 당진시 신평면(4427038000)","16,957","1,081","1,081","8,701","571","571","8,256","510","510","17,399","1,108","1,108","8,898","578","578","8,501","530","530","17,596","1,132","1,132","8,940","576","576","8,656","556","556"
"충청남도 당진시 송산면(4427039000)","10,816","722","722","5,954","368","368","4,862","354","354","11,897","889","889","6,567","450","450","5,330","439","439","12,525","989","989","7,009","508","508","5,516","481","481"
"충청남도 당진시 당진1동(4427051000)","21,827","1,407","1,407","11,245","694","694","10,582","713","713","22,496","1,460","1,460","11,732","715","715","10,764","745","745","23,619","1,551","1,551","12,337","732","732","11,282","819","819"
"충청남도 당진시 당진2동(4427052000)","18,101","1,289","1,289","9,172","664","664","8,929","625","625","18,436","1,279","1,279","9,334","667","667","9,102","612","612","18,885","1,259","1,259","9,640","684","684","9,245","575","575"
"충청남도 당진시 당진3동(4427053000)","19,227","1,732","1,732","9,734","936","936","9,493","796","796","19,711","1,660","1,660","10,039","873","873","9,672","787","787","19,922","1,613","1,613","10,142","831","831","9,780","782","782"
"충청남도 금산군 (4471000000)","55,441","1,903","1,903","28,116","982","982","27,325","921","921","55,166","1,798","1,798","27,981","944","944","27,185","854","854","54,879","1,647","1,647","27,769","836","836","27,110","811","811"
"충청남도 금산군 금산읍(4471025000)","23,696","1,160","1,160","11,876","584","584","11,820","576","576","23,670","1,137","1,137","11,823","594","594","11,847","543","543","23,993","1,045","1,045","11,935","514","514","12,058","531","531"
"충청남도 금산군 금성면(4471031000)","4,010","100","100","2,059","48","48","1,951","52","52","4,012","90","90","2,069","44","44","1,943","46","46","3,668","63","63","1,890","34","34","1,778","29","29"
"충청남도 금산군 제원면(4471032000)","3,148","70","70","1,642","42","42","1,506","28","28","3,120","59","59","1,628","36","36","1,492","23","23","3,106","67","67","1,620","40","40","1,486","27","27"
"충청남도 금산군 부리면(4471033000)","2,896","48","48","1,432","20","20","1,464","28","28","2,875","59","59","1,430","22","22","1,445","37","37","2,787","55","55","1,379","25","25","1,408","30","30"
"충청남도 금산군 군북면(4471034000)","2,695","73","73","1,383","43","43","1,312","30","30","2,695","59","59","1,395","36","36","1,300","23","23","2,729","55","55","1,399","28","28","1,330","27","27"
"충청남도 금산군 남일면(4471035000)","2,982","72","72","1,485","41","41","1,497","31","31","3,005","65","65","1,500","33","33","1,505","32","32","2,998","58","58","1,505","29","29","1,493","29","29"
"충청남도 금산군 남이면(4471036000)","2,240","50","50","1,141","26","26","1,099","24","24","2,219","38","38","1,135","20","20","1,084","18","18","2,205","37","37","1,132","23","23","1,073","14","14"
"충청남도 금산군 진산면(4471037000)","3,412","77","77","1,698","40","40","1,714","37","37","3,419","64","64","1,708","35","35","1,711","29","29","3,367","56","56","1,676","29","29","1,691","27","27"
"충청남도 금산군 복수면(4471038000)","3,561","73","73","1,888","43","43","1,673","30","30","3,506","57","57","1,854","36","36","1,652","21","21","3,453","57","57","1,826","34","34","1,627","23","23"
"충청남도 금산군 추부면(4471039000)","6,801","180","180","3,512","95","95","3,289","85","85","6,645","170","170","3,439","88","88","3,206","82","82","6,573","154","154","3,407","80","80","3,166","74","74"
"충청남도 부여군 (4476000000)","72,547","1,926","1,926","36,193","1,021","1,021","36,354","905","905","71,754","1,846","1,846","35,661","1,007","1,007","36,093","839","839","71,143","1,788","1,788","35,298","960","960","35,845","828","828"
"충청남도 부여군 부여읍(4476025000)","24,261","697","697","12,132","368","368","12,129","329","329","24,034","696","696","11,979","386","386","12,055","310","310","23,740","690","690","11,821","368","368","11,919","322","322"
"충청남도 부여군 규암면(4476031000)","10,400","504","504","5,231","269","269","5,169","235","235","10,348","460","460","5,188","257","257","5,160","203","203","10,387","453","453","5,222","263","263","5,165","190","190"
"충청남도 부여군 은산면(4476032000)","4,340","105","105","2,162","46","46","2,178","59","59","4,212","100","100","2,097","42","42","2,115","58","58","4,182","80","80","2,071","34","34","2,111","46","46"
"충청남도 부여군 외산면(4476033000)","2,756","46","46","1,371","23","23","1,385","23","23","2,715","36","36","1,349","17","17","1,366","19","19","2,654","35","35","1,310","17","17","1,344","18","18"
"충청남도 부여군 내산면(4476034000)","1,784","40","40","894","25","25","890","15","15","1,787","46","46","887","26","26","900","20","20","1,759","35","35","873","22","22","886","13","13"
"충청남도 부여군 구룡면(4476035000)","2,661","46","46","1,280","28","28","1,381","18","18","2,646","47","47","1,255","28","28","1,391","19","19","2,626","51","51","1,241","26","26","1,385","25","25"
"충청남도 부여군 홍산면(4476036000)","3,274","71","71","1,604","35","35","1,670","36","36","3,227","53","53","1,574","27","27","1,653","26","26","3,230","55","55","1,560","31","31","1,670","24","24"
"충청남도 부여군 옥산면(4476037000)","1,540","24","24","740","12","12","800","12","12","1,512","15","15","717","6","6","795","9","9","1,512","12","12","714","7","7","798","5","5"
"충청남도 부여군 남면(4476038000)","2,120","34","34","1,011","18","18","1,109","16","16","2,113","37","37","1,010","22","22","1,103","15","15","2,102","32","32","1,006","21","21","1,096","11","11"
"충청남도 부여군 충화면(4476039000)","1,308","19","19","671","16","16","637","3","3","1,273","16","16","637","12","12","636","4","4","1,241","12","12","622","7","7","619","5","5"
"충청남도 부여군 양화면(4476040000)","1,940","18","18","931","5","5","1,009","13","13","1,930","22","22","929","11","11","1,001","11","11","1,913","20","20","928","9","9","985","11","11"
"충청남도 부여군 임천면(4476041000)","3,262","54","54","1,607","16","16","1,655","38","38","3,230","57","57","1,576","22","22","1,654","35","35","3,195","56","56","1,572","23","23","1,623","33","33"
"충청남도 부여군 장암면(4476042000)","3,162","64","64","1,582","41","41","1,580","23","23","3,126","65","65","1,546","38","38","1,580","27","27","3,046","59","59","1,500","31","31","1,546","28","28"
"충청남도 부여군 세도면(4476043000)","3,743","76","76","1,905","43","43","1,838","33","33","3,709","80","80","1,908","44","44","1,801","36","36","3,701","72","72","1,889","34","34","1,812","38","38"
"충청남도 부여군 석성면(4476044000)","3,442","64","64","1,801","41","41","1,641","23","23","3,386","61","61","1,766","38","38","1,620","23","23","3,368","64","64","1,741","32","32","1,627","32","32"
"충청남도 부여군 초촌면(4476045000)","2,554","64","64","1,271","35","35","1,283","29","29","2,506","55","55","1,243","31","31","1,263","24","24","2,487","62","62","1,228","35","35","1,259","27","27"
"충청남도 서천군 (4477000000)","58,441","1,552","1,552","28,754","788","788","29,687","764","764","57,713","1,514","1,514","28,392","766","766","29,321","748","748","56,910","1,458","1,458","28,039","734","734","28,871","724","724"
"충청남도 서천군 장항읍(4477025000)","12,891","415","415","6,439","208","208","6,452","207","207","12,686","406","406","6,352","203","203","6,334","203","203","12,422","369","369","6,224","172","172","6,198","197","197"
"충청남도 서천군 서천읍(4477025300)","14,760","574","574","7,277","296","296","7,483","278","278","14,735","568","568","7,229","284","284","7,506","284","284","14,656","554","554","7,194","283","283","7,462","271","271"
"충청남도 서천군 마서면(4477031000)","5,881","139","139","2,860","71","71","3,021","68","68","5,662","131","131","2,776","73","73","2,886","58","58","5,575","141","141","2,765","78","78","2,810","63","63"
"충청남도 서천군 화양면(4477032000)","2,620","43","43","1,245","19","19","1,375","24","24","2,614","48","48","1,241","25","25","1,373","23","23","2,594","45","45","1,223","23","23","1,371","22","22"
"충청남도 서천군 기산면(4477033000)","1,925","33","33","932","16","16","993","17","17","1,920","30","30","933","17","17","987","13","13","1,858","32","32","889","17","17","969","15","15"
"충청남도 서천군 한산면(4477034000)","2,916","41","41","1,395","16","16","1,521","25","25","2,873","41","41","1,378","17","17","1,495","24","24","2,813","34","34","1,338","15","15","1,475","19","19"
"충청남도 서천군 마산면(4477035000)","1,607","30","30","767","13","13","840","17","17","1,561","30","30","729","10","10","832","20","20","1,564","25","25","734","10","10","830","15","15"
"충청남도 서천군 시초면(4477036000)","1,334","12","12","645","8","8","689","4","4","1,368","11","11","657","6","6","711","5","5","1,366","6","6","664","4","4","702","2","2"
"충청남도 서천군 문산면(4477037000)","1,410","17","17","687","9","9","723","8","8","1,351","17","17","663","9","9","688","8","8","1,351","16","16","673","11","11","678","5","5"
"충청남도 서천군 판교면(4477038000)","2,352","36","36","1,135","21","21","1,217","15","15","2,350","31","31","1,139","17","17","1,211","14","14","2,338","30","30","1,148","16","16","1,190","14","14"
"충청남도 서천군 종천면(4477039000)","2,401","48","48","1,120","15","15","1,281","33","33","2,356","44","44","1,099","17","17","1,257","27","27","2,284","36","36","1,066","14","14","1,218","22","22"
"충청남도 서천군 비인면(4477040000)","3,424","49","49","1,686","33","33","1,738","16","16","3,358","37","37","1,650","23","23","1,708","14","14","3,296","40","40","1,624","24","24","1,672","16","16"
"충청남도 서천군 서면(4477041000)","4,920","115","115","2,566","63","63","2,354","52","52","4,879","120","120","2,546","65","65","2,333","55","55","4,793","130","130","2,497","67","67","2,296","63","63"
"충청남도 청양군 (4479000000)","32,155","923","923","16,076","463","463","16,079","460","460","32,248","910","910","16,103","458","458","16,145","452","452","32,485","885","885","16,236","446","446","16,249","439","439"
"충청남도 청양군 청양읍(4479025000)","10,395","457","457","5,190","224","224","5,205","233","233","10,394","465","465","5,190","229","229","5,204","236","236","10,424","434","434","5,186","213","213","5,238","221","221"
"충청남도 청양군 운곡면(4479031000)","2,235","48","48","1,075","21","21","1,160","27","27","2,265","46","46","1,096","21","21","1,169","25","25","2,306","43","43","1,118","22","22","1,188","21","21"
"충청남도 청양군 대치면(4479032000)","2,260","48","48","1,169","21","21","1,091","27","27","2,269","51","51","1,168","23","23","1,101","28","28","2,293","48","48","1,198","22","22","1,095","26","26"
"충청남도 청양군 정산면(4479033000)","3,673","95","95","1,870","47","47","1,803","48","48","3,713","95","95","1,886","55","55","1,827","40","40","3,726","97","97","1,897","55","55","1,829","42","42"
"충청남도 청양군 목면(4479034000)","1,561","31","31","789","15","15","772","16","16","1,578","26","26","808","15","15","770","11","11","1,583","26","26","802","13","13","781","13","13"
"충청남도 청양군 청남면(4479035000)","2,035","38","38","1,013","20","20","1,022","18","18","2,042","38","38","1,019","20","20","1,023","18","18","2,049","37","37","1,018","15","15","1,031","22","22"
