"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~4세","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~4세","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~4세","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~4세","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~4세","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~4세","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~4세","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~4세","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~4세"
"전라남도 무안군 청계면(4684033000)","6,480","70","70","3,338","38","38","3,142","32","32","6,367","53","53","3,286","25","25","3,081","28","28","6,291","52","52","3,256","24","24","3,035","28","28"
"전라남도 무안군 현경면(4684034000)","4,803","50","50","2,418","28","28","2,385","22","22","4,701","48","48","2,361","29","29","2,340","19","19","4,512","39","39","2,292","21","21","2,220","18","18"
"전라남도 무안군 망운면(4684035000)","2,099","38","38","1,085","21","21","1,014","17","17","2,017","30","30","1,041","15","15","976","15","15","1,920","28","28","992","15","15","928","13","13"
"전라남도 무안군 해제면(4684036000)","5,168","57","57","2,630","30","30","2,538","27","27","5,017","54","54","2,540","30","30","2,477","24","24","4,826","41","41","2,448","23","23","2,378","18","18"
"전라남도 무안군 운남면(4684037000)","3,049","33","33","1,573","16","16","1,476","17","17","2,991","30","30","1,548","15","15","1,443","15","15","2,873","17","17","1,472","8","8","1,401","9","9"
"전라남도 함평군 (4686000000)","32,861","649","649","16,404","346","346","16,457","303","303","32,050","616","616","16,062","324","324","15,988","292","292","31,274","511","511","15,730","263","263","15,544","248","248"
"전라남도 함평군 함평읍(4686025000)","8,688","229","229","4,267","123","123","4,421","106","106","8,401","230","230","4,135","122","122","4,266","108","108","8,274","197","197","4,083","101","101","4,191","96","96"
"전라남도 함평군 손불면(4686031000)","3,443","59","59","1,705","25","25","1,738","34","34","3,401","57","57","1,697","28","28","1,704","29","29","3,338","47","47","1,684","20","20","1,654","27","27"
"전라남도 함평군 신광면(4686032000)","1,919","44","44","951","24","24","968","20","20","1,855","35","35","926","17","17","929","18","18","1,785","26","26","881","13","13","904","13","13"
"전라남도 함평군 학교면(4686033000)","4,006","55","55","1,997","31","31","2,009","24","24","3,888","60","60","1,937","32","32","1,951","28","28","3,685","47","47","1,846","26","26","1,839","21","21"
"전라남도 함평군 엄다면(4686034000)","1,959","32","32","941","12","12","1,018","20","20","1,923","24","24","924","8","8","999","16","16","1,856","29","29","909","11","11","947","18","18"
"전라남도 함평군 대동면(4686035000)","3,171","45","45","1,619","21","21","1,552","24","24","3,122","43","43","1,604","22","22","1,518","21","21","3,076","37","37","1,596","20","20","1,480","17","17"
"전라남도 함평군 나산면(4686036000)","2,912","55","55","1,432","27","27","1,480","28","28","2,875","53","53","1,424","30","30","1,451","23","23","2,785","38","38","1,377","21","21","1,408","17","17"
"전라남도 함평군 해보면(4686037000)","2,985","57","57","1,505","33","33","1,480","24","24","2,860","40","40","1,456","21","21","1,404","19","19","2,783","31","31","1,412","18","18","1,371","13","13"
"전라남도 함평군 월야면(4686038000)","3,778","73","73","1,987","50","50","1,791","23","23","3,725","74","74","1,959","44","44","1,766","30","30","3,692","59","59","1,942","33","33","1,750","26","26"
"전라남도 영광군 (4687000000)","53,852","1,964","1,964","26,828","999","999","27,024","965","965","53,099","2,037","2,037","26,468","1,042","1,042","26,631","995","995","51,985","1,991","1,991","25,959","998","998","26,026","993","993"
"전라남도 영광군 영광읍(4687025000)","22,015","1,026","1,026","10,798","529","529","11,217","497","497","21,893","1,040","1,040","10,735","552","552","11,158","488","488","21,737","995","995","10,678","509","509","11,059","486","486"
"전라남도 영광군 백수읍(4687025300)","4,849","106","106","2,422","51","51","2,427","55","55","4,693","107","107","2,349","57","57","2,344","50","50","4,543","117","117","2,267","63","63","2,276","54","54"
"전라남도 영광군 홍농읍(4687025600)","7,081","370","370","3,711","195","195","3,370","175","175","6,922","371","371","3,625","188","188","3,297","183","183","6,597","346","346","3,477","174","174","3,120","172","172"
"전라남도 영광군 대마면(4687031000)","1,788","41","41","945","20","20","843","21","21","1,812","54","54","968","23","23","844","31","31","1,731","54","54","913","23","23","818","31","31"
"전라남도 영광군 묘량면(4687032000)","1,793","46","46","865","20","20","928","26","26","1,777","51","51","864","26","26","913","25","25","1,733","59","59","854","32","32","879","27","27"
"전라남도 영광군 불갑면(4687033000)","1,383","38","38","682","15","15","701","23","23","1,372","45","45","686","18","18","686","27","27","1,341","49","49","671","21","21","670","28","28"
"전라남도 영광군 군서면(4687034000)","2,442","53","53","1,240","24","24","1,202","29","29","2,322","44","44","1,172","17","17","1,150","27","27","2,290","49","49","1,161","21","21","1,129","28","28"
"전라남도 영광군 군남면(4687035000)","2,430","50","50","1,155","26","26","1,275","24","24","2,409","50","50","1,158","26","26","1,251","24","24","2,349","49","49","1,130","23","23","1,219","26","26"
"전라남도 영광군 염산면(4687036000)","4,115","77","77","2,029","35","35","2,086","42","42","4,038","87","87","1,979","38","38","2,059","49","49","3,946","86","86","1,920","39","39","2,026","47","47"
"전라남도 영광군 법성면(4687037000)","5,362","143","143","2,623","78","78","2,739","65","65","5,268","170","170","2,572","90","90","2,696","80","80","5,146","170","170","2,537","86","86","2,609","84","84"
"전라남도 영광군 낙월면(4687038000)","403","8","8","244","3","3","159","5","5","405","12","12","248","4","4","157","8","8","381","10","10","238","3","3","143","7","7"
"전라남도 영광군 낙월면안마출장소(4687038500)","191","6","6","114","3","3","77","3","3","188","6","6","112","3","3","76","3","3","191","7","7","113","4","4","78","3","3"
"전라남도 장성군 (4688000000)","45,739","1,469","1,469","23,489","741","741","22,250","728","728","44,464","1,250","1,250","22,781","649","649","21,683","601","601","43,365","994","994","22,206","515","515","21,159","479","479"
"전라남도 장성군 장성읍(4688025000)","13,727","482","482","6,810","254","254","6,917","228","228","13,517","429","429","6,693","234","234","6,824","195","195","13,334","368","368","6,610","209","209","6,724","159","159"
"전라남도 장성군 진원면(4688031000)","3,736","110","110","1,882","57","57","1,854","53","53","3,694","115","115","1,864","64","64","1,830","51","51","3,639","83","83","1,840","47","47","1,799","36","36"
"전라남도 장성군 남면(4688032000)","3,759","105","105","1,985","57","57","1,774","48","48","3,726","90","90","2,005","45","45","1,721","45","45","3,699","60","60","1,999","25","25","1,700","35","35"
"전라남도 장성군 동화면(4688033000)","1,887","28","28","1,012","15","15","875","13","13","1,852","28","28","977","8","8","875","20","20","1,785","24","24","944","9","9","841","15","15"
"전라남도 장성군 삼서면(4688034000)","3,642","96","96","2,088","49","49","1,554","47","47","3,378","81","81","1,873","48","48","1,505","33","33","3,112","61","61","1,677","42","42","1,435","19","19"
"전라남도 장성군 삼계면(4688035000)","6,596","420","420","3,433","202","202","3,163","218","218","6,152","316","316","3,191","155","155","2,961","161","161","5,902","254","254","3,099","121","121","2,803","133","133"
"전라남도 장성군 황룡면(4688036000)","4,168","92","92","2,089","38","38","2,079","54","54","4,098","78","78","2,073","37","37","2,025","41","41","3,990","56","56","2,027","20","20","1,963","36","36"
"전라남도 장성군 서삼면(4688037000)","1,594","33","33","842","18","18","752","15","15","1,556","33","33","816","16","16","740","17","17","1,531","24","24","787","12","12","744","12","12"
"전라남도 장성군 북일면(4688038000)","1,405","18","18","698","6","6","707","12","12","1,387","13","13","695","6","6","692","7","7","1,384","19","19","697","7","7","687","12","12"
"전라남도 장성군 북이면(4688039000)","2,920","47","47","1,468","27","27","1,452","20","20","2,886","40","40","1,446","23","23","1,440","17","17","2,814","26","26","1,406","15","15","1,408","11","11"
"전라남도 장성군 북하면(4688040000)","2,305","38","38","1,182","18","18","1,123","20","20","2,218","27","27","1,148","13","13","1,070","14","14","2,175","19","19","1,120","8","8","1,055","11","11"
"전라남도 완도군 (4689000000)","50,689","1,519","1,519","25,457","789","789","25,232","730","730","49,916","1,413","1,413","25,099","711","711","24,817","702","702","48,631","1,217","1,217","24,475","626","626","24,156","591","591"
"전라남도 완도군 완도읍(4689025000)","18,555","659","659","9,359","356","356","9,196","303","303","18,283","627","627","9,233","338","338","9,050","289","289","17,987","563","563","9,059","300","300","8,928","263","263"
"전라남도 완도군 금일읍(4689025300)","3,807","117","117","1,929","56","56","1,878","61","61","3,757","107","107","1,899","45","45","1,858","62","62","3,629","90","90","1,835","42","42","1,794","48","48"
"전라남도 완도군 노화읍(4689025600)","4,490","140","140","2,235","70","70","2,255","70","70","4,440","146","146","2,221","65","65","2,219","81","81","4,277","120","120","2,137","57","57","2,140","63","63"
"전라남도 완도군 노화읍넙도출장소(4689029000)","787","29","29","426","13","13","361","16","16","780","25","25","427","12","12","353","13","13","761","19","19","418","10","10","343","9","9"
"전라남도 완도군 군외면(4689031000)","3,324","55","55","1,660","31","31","1,664","24","24","3,260","55","55","1,631","29","29","1,629","26","26","3,137","47","47","1,572","23","23","1,565","24","24"
"전라남도 완도군 신지면(4689032000)","3,513","76","76","1,789","30","30","1,724","46","46","3,423","62","62","1,748","24","24","1,675","38","38","3,312","55","55","1,687","26","26","1,625","29","29"
"전라남도 완도군 고금면(4689033000)","4,370","81","81","2,124","39","39","2,246","42","42","4,273","75","75","2,083","34","34","2,190","41","41","4,151","67","67","2,030","32","32","2,121","35","35"
"전라남도 완도군 약산면(4689034000)","2,419","81","81","1,227","54","54","1,192","27","27","2,377","61","61","1,200","38","38","1,177","23","23","2,279","48","48","1,158","27","27","1,121","21","21"
"전라남도 완도군 청산면(4689035000)","2,101","37","37","1,043","16","16","1,058","21","21","2,076","38","38","1,019","13","13","1,057","25","25","2,059","34","34","1,008","18","18","1,051","16","16"
"전라남도 완도군 청산면모도출장소(4689035500)","228","6","6","116","4","4","112","2","2","227","2","2","119","1","1","108","1","1","221","2","2","118","1","1","103","1","1"
"전라남도 완도군 소안면(4689036000)","2,580","68","68","1,261","29","29","1,319","39","39","2,531","63","63","1,245","29","29","1,286","34","34","2,436","47","47","1,211","21","21","1,225","26","26"
"전라남도 완도군 금당면(4689037000)","990","26","26","496","15","15","494","11","11","980","20","20","490","11","11","490","9","9","969","19","19","482","9","9","487","10","10"
"전라남도 완도군 보길면(4689038000)","2,705","117","117","1,370","67","67","1,335","50","50","2,694","106","106","1,356","60","60","1,338","46","46","2,603","86","86","1,328","50","50","1,275","36","36"
"전라남도 완도군 생일면(4689039000)","820","27","27","422","9","9","398","18","18","815","26","26","428","12","12","387","14","14","810","20","20","432","10","10","378","10","10"
"전라남도 진도군 (4690000000)","30,715","817","817","15,093","383","383","15,622","434","434","31,227","727","727","15,429","317","317","15,798","410","410","30,066","661","661","14,908","314","314","15,158","347","347"
"전라남도 진도군 진도읍(4690025000)","10,516","400","400","5,165","173","173","5,351","227","227","11,131","391","391","5,483","160","160","5,648","231","231","10,749","349","349","5,292","154","154","5,457","195","195"
"전라남도 진도군 군내면(4690031000)","3,097","48","48","1,549","26","26","1,548","22","22","3,079","47","47","1,558","25","25","1,521","22","22","2,955","38","38","1,493","20","20","1,462","18","18"
"전라남도 진도군 고군면(4690032000)","3,727","98","98","1,805","49","49","1,922","49","49","3,711","75","75","1,795","36","36","1,916","39","39","3,572","69","69","1,747","37","37","1,825","32","32"
"전라남도 진도군 의신면(4690033000)","3,569","75","75","1,791","38","38","1,778","37","37","3,581","60","60","1,831","31","31","1,750","29","29","3,432","60","60","1,756","31","31","1,676","29","29"
"전라남도 진도군 임회면(4690034000)","3,491","55","55","1,658","27","27","1,833","28","28","3,495","50","50","1,673","21","21","1,822","29","29","3,388","50","50","1,648","27","27","1,740","23","23"
"전라남도 진도군 지산면(4690035000)","3,301","57","57","1,585","30","30","1,716","27","27","3,206","45","45","1,538","19","19","1,668","26","26","3,065","39","39","1,474","20","20","1,591","19","19"
"전라남도 진도군 조도면(4690036000)","2,371","58","58","1,211","25","25","1,160","33","33","2,383","43","43","1,223","16","16","1,160","27","27","2,262","38","38","1,165","16","16","1,097","22","22"
"전라남도 진도군 조도면가사출장소(4690036500)","283","15","15","148","10","10","135","5","5","269","11","11","141","8","8","128","3","3","261","10","10","139","7","7","122","3","3"
"전라남도 진도군 조도면거차출장소(4690036600)","360","11","11","181","5","5","179","6","6","372","5","5","187","1","1","185","4","4","382","8","8","194","2","2","188","6","6"
"전라남도 신안군 (4691000000)","40,274","794","794","21,402","429","429","18,872","365","365","38,938","681","681","20,769","351","351","18,169","330","330","38,217","623","623","20,455","319","319","17,762","304","304"
"전라남도 신안군 지도읍(4691025000)","4,385","68","68","2,286","40","40","2,099","28","28","4,222","62","62","2,203","35","35","2,019","27","27","4,198","65","65","2,206","39","39","1,992","26","26"
